ORMSKIRK BICKERSTAFFE PUMPING STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD419036,Long,-2.877877,Lat,53.525835,Elevation,127,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,3.57,0.72,3.46,3.01,1.98,3.94,1.81,1.69,2.02,3.16,3.53,3.77,3.48,2.47,2.51,1.67,3.32,4.01,5.87,1.97,5.55,3.53,3.38,2.09,2.38,1.54,3.83,2.4,3.4,5.15,2.53,2.21,3.89,4.15,4.46,2.08,4.35,3.1,7.01,2.79,1.76,3.04,3.72,1.7,2.53,2.46,4.42,1.98,3.01,2.77,5.71
February,3.29,2.41,1.42,0.94,1.72,2.62,2.82,1.19,2.83,1.1,2.4,0.23,3.18,4.23,0.78,4.85,2.78,1.17,3.11,0.85,0.35,2.9,0.06,3.27,0.2,3.31,2.38,4.47,1.08,2.94,2.09,3.33,1.42,2.37,1.44,3.08,5.08,0.64,1.8,1.59,4.19,2.79,1.4,1.18,3.42,2.48,0.32,2.21,5.51,0.35,2.36
March,0.76,0.98,4.92,3.17,3.37,1.03,1.51,2.34,1.2,5.53,3.47,2.15,1.4,1.66,1.14,1.1,0.87,3.91,1.99,1.15,3.04,0.4,2.43,2.25,1.71,1.04,1.83,1.56,1.03,1.7,2.74,2.8,2.39,0.55,0.9,1.09,0.88,3.28,1.08,2.54,1.29,4.38,1.84,1.19,2.27,1.83,1.04,2.42,2.13,1.51,1.95
April,2.13,2.61,0.37,3.35,0.74,1.95,2.18,1.93,0.77,1.48,4.42,1.31,1.8,3.16,1.83,1.69,0.93,1.38,1.27,0.87,2.45,2.8,2.99,1.54,1.97,2.45,1.27,3.33,0.23,1.75,1.87,1.65,1.65,1.85,2.39,2.04,0.95,3.02,1.67,2.92,2.72,1.62,2.57,3.11,1.05,2.04,2.6,0.43,0.74,2.83,1.6
May,2.75,0.81,2.17,2.55,1.96,1.29,2.26,2.74,2.62,1,4.71,2.07,1.44,3.16,5.52,4.16,2.69,1.47,1.46,2.4,1.33,2.41,4.64,1.84,2.58,1.75,1.28,2,3.44,1.55,3.29,1.73,3.09,2.61,2.14,4.23,1.76,3.83,1.85,2.95,1.12,3.23,2.2,2,2.55,3.02,1.18,1.84,3.61,1.92,2.71
June,3.57,3.55,4.05,2.21,1.63,1.58,2.16,1.82,1.88,1.95,3.02,0.24,2.38,0.7,3.87,0.03,1.88,3.96,4.87,1.39,1.48,5.31,0.6,1.87,2.12,2.91,3.38,1.69,3.74,2.99,0.79,0.49,0.45,2.73,2.89,2.95,3.26,2.32,4.32,0.63,2.09,1.06,2.38,1.83,2.76,3.81,1.79,2.2,3.64,3.32,1.24
July,4.82,0.54,4.28,1.83,4.87,3.51,2.28,1.64,3.88,1.84,6.39,1.52,4.55,3.11,4.36,4.16,4.09,3.59,1.95,2.74,5.11,3.19,4.51,1.71,0.78,1.72,3.37,1.82,3.45,5.94,4.78,1.48,3.54,4.41,2.49,2.77,4.52,3,2.91,2.78,2.89,1.69,1.79,3.82,5.2,0.92,4.69,4.95,4.37,4.31,4.85
August,4.17,3.66,5.91,2.22,2.35,4.12,4.19,6.33,2.28,4.09,2.77,5.37,3.77,3.81,7.08,3.86,3.8,5.03,4.27,4.07,5.86,7.65,1.69,2.01,4.41,2.11,1.87,2.54,4.4,2.45,1.59,4.3,4.53,4.28,3.99,2.2,5.88,0.28,5.36,2.22,7.86,4.4,2.71,4.22,3.94,1.49,10.59,4.62,3.75,0.33,5.19
September,0.49,4.43,1.36,1.81,3.87,0.81,2.88,1.83,8.45,2.19,3.35,1.44,3.21,3.29,4.73,4.16,4.85,5.24,1.19,2.51,2.56,3.66,3.52,1.01,2.98,6.52,3.17,1.79,2.11,1.33,3.81,1.4,3.07,3.85,5.43,2.33,6.3,3.08,2.16,1.13,5.85,2.84,4.28,4.48,4.43,3.19,2.7,6.01,4.25,0.44,3.46
October,2.88,2.38,3.93,2.5,3.1,1.71,5.96,7.06,2.67,2.77,1.19,2.83,0.34,4.24,5.27,4.08,4.05,3.25,3.94,5.72,5.16,2.34,7.65,3.8,4.59,5.51,2.5,2.2,7.37,2.08,4.81,4.3,4.46,4.67,4.25,5.02,0.81,0.74,2.6,4.42,3.29,1.38,4.34,1.56,7.5,2.15,2.44,4.2,3.38,3.32,4.47
