DROXFORD-FAIRFIELD-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU605176 ,Long,-1.14,Lat,50.95544,Elevation,254,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,3.61,1.56,3.8,5.13,0.69,5.34,1.77,1.49,4.14,5.77,4.43,4.15,5.74,2.14,3.25,4.37,6.26,2.88,6.05,1.64,5.42,2.8,3.37,2.69,,,5.4,7.07,4.54,5.91,3.28,3.34,3.69,6.51,2.93,,,,,,
February,4,1.99,2.86,1.25,5.24,6.4,5.5,1.19,1.85,3.07,0.7,0.2,3.59,6.2,0.56,5.14,2.5,5.1,2.69,1.6,1.23,2.33,0.29,4.46,,,3.22,5.98,0.64,1.72,4.3,3.64,0.59,1.78,0.85,,,,,,
March,1.19,2.36,4.46,3.79,5.36,1.12,4.07,2.81,1.18,5.88,2.39,1.38,2.8,2.51,1.79,0.52,0.7,3.86,3.24,0.24,1.8,1.01,1.73,4.21,,,2.74,4.4,0.51,1.4,3.46,4.06,2.88,0.64,0.29,,,,,,
April,2.76,1.94,0.03,3.8,1.74,1.46,0.98,2.9,2.23,2.62,4.29,1.14,3.88,3.58,3.82,2.84,3.58,2.25,2.16,0.98,2.96,3.25,3.43,1.78,,,2.33,3.01,0.07,2.03,1.28,2.12,1.85,1.16,1.64,,,,,,
May,1.8,2.57,1.09,3.1,2.08,3.86,1.69,2.77,1.54,0.75,1.71,2.41,1.43,2.52,3.96,4.24,1.89,1.22,1.76,2.55,2.47,3.69,5.17,1.57,,,0.3,3.32,2.11,1.23,0.92,3.12,2.97,2.76,0.6,,,,,,
June,3.16,2.32,4.37,0.86,0.62,1.37,2.27,3.85,1.3,0.76,2.38,0.07,1.69,0.47,3.36,0.02,2.68,3.06,2.87,1.9,0.57,2.54,2.02,2.6,,,2.72,1.38,1.03,2.07,0.29,2.24,0.39,1.89,2.64,,,,,,
July,2.73,0.31,3,2.73,3.99,5.11,1.55,3.35,6.14,1.1,6.09,0.35,4.71,1.23,4.4,3.58,2.48,3.54,1.94,2.17,2.74,3.81,4.32,3.17,,,4.58,1.37,2.79,3.77,3.35,3.31,1.77,2.89,3.3,,,,,,
August,2.66,1,7.16,2.66,2.42,2.09,2.81,5.87,2.11,3.53,1.69,2.85,3.11,2.66,4.07,4.35,1.49,5.54,2.67,2.32,5.45,5.1,1.4,0.97,,,0.6,1.84,2,2.2,0.06,5.31,3.29,2.37,1.17,,,,,,
September,0.14,1.13,3.41,2.86,2.02,3.66,2.42,2.07,6.7,1.46,2.46,0.89,2.04,1.89,6.68,3.5,0.92,6.77,1,0.31,3.74,2.13,4.39,2.88,,,3.52,1.87,1.82,1.08,1.68,1.23,2.37,1.67,2.08,,,,,,
October,4.06,4.87,4.22,4.88,2.48,4.31,6.69,5.81,1.66,0.67,3.17,0.9,1.43,6.56,4.51,4.69,2.94,2.55,7.53,4.88,2.51,0.71,6.94,2.6,,,1.37,3.83,4.05,5.14,5.08,1.62,4.34,4.4,5.15,,,,,,
November,4.14,4.37,2.55,3.95,4.29,2.89,4.96,1.29,2.69,3.02,1.78,2.68,2.39,1.82,2.94,3,7.02,3.86,3.71,9.06,5.96,4.46,1.95,1.07,,,4.23,2.79,5.4,6.91,9.21,2.98,1.8,2.24,6.18,,,,,,
December,5.41,9.94,4.63,2.35,11.16,8.87,4.35,1.68,3.31,6.47,3.56,2.41,4.87,3.89,5.13,4.05,0.42,4.11,3.5,7.68,4.18,0.84,1.63,0.85,,,3.42,5.16,4.08,2.26,2.68,2.34,4.33,2.53,3.18,,,,,,
Total,35.66,34.36,41.58,37.36,42.09,46.48,39.06,35.08,34.85,35.1,34.65,19.43,37.68,35.47,44.47,40.3,32.88,44.74,39.12,35.33,39.03,32.67,36.64,28.85,,,34.43,42.02,29.04,35.72,35.59,35.31,30.27,30.84,30.01,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
House marked on 1965 OS map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300yrds from Uplands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934 Forms returned marked 'gone away',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936 Station notated by E J McEvan who recorded previously at Hayling Island (Richmond House),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 Jan 1st Gauge moved 69yds WSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944 Terminated on death of observer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
