BROMLEY (SUNDRIDGE AVENUE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,397,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.72,2.35,5.18,1.56,2.23,1.65,1.82,2.60,0.83,,,
February,1.75,0.82,1.49,0.85,1.23,2.45,1.70,1.50,0.51,,,
March,1.51,2.43,0.34,0.14,1.13,1.40,5.00,0.98,0.70,,,
April,1.22,1.02,1.03,1.29,1.10,2.96,1.05,1.45,1.40,,,
May,1.79,3.06,2.27,0.40,2.39,4.29,1.20,2.23,1.60,,,
June,1.55,1.08,1.57,2.10,1.58,1.95,3.10,2.45,0.92,,,
July,2.28,2.30,1.93,1.32,2.89,1.84,1.94,0.99,0.80,,,
August,3.88,2.42,1.02,3.01,1.35,4.58,0.00,4.29,0.78,,,
September,0.68,2.04,1.87,2.74,1.39,2.65,1.29,1.26,1.00,,,
October,0.72,3.89,2.93,3.38,2.25,0.92,0.30,1.29,5.64,,,
November,2.90,2.28,1.26,3.38,0.22,3.35,0.56,1.67,2.48,,,
December,1.69,2.24,2.07,1.81,2.90,2.37,2.89,3.20,1.29,,,
Total,22.69,25.93,22.96,21.98,20.66,30.41,20.85,23.91,17.95,,,
Calc annual,22.69,25.93,22.96,21.98,20.66,30.41,20.85,23.91,17.95,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
