"GREATHAM LE COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,738,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,0.83,5.22,2.29,1.72,4.24,6.42,,
February,,,,,7.50,6.98,6.54,0.98,2.40,3.27,,
March,,,,,5.75,0.70,4.61,2.87,1.34,5.73,,
April,,,,,1.86,1.53,1.04,2.74,2.37,2.86,,
May,,,,,1.39,4.50,1.78,2.22,1.65,0.55,,
June,,,,,0.89,1.63,1.96,3.21,1.14,0.75,,
July,,,,,3.12,4.87,1.07,3.81,4.38,2.25,,
August,,,,,1.88,2.12,4.50,6.56,1.53,3.69,,
September,,,,,1.70,2.46,2.61,2.29,6.63,1.69,,
October,,,,,2.64,3.89,6.94,5.47,1.91,0.47,,
November,,,,,4.26,3.81,5.44,1.14,3.65,2.83,,
December,,,,,11.68,9.09,3.87,1.63,3.58,7.91,,
Total,,,,,43.50,46.80,42.65,34.64,34.82,38.42,,
Calc annual,0.00,0.00,0.00,0.00,43.50,46.80,42.65,34.64,34.82,38.42,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
