"GREATHAM LE COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,738,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.16,4.31,5.68,2.26,3.54,4.66,6.24,3.15,7.70,1.59,6.46,
February,1.00,0.15,3.90,6.90,0.59,6.17,2.63,5.43,3.06,0.94,1.30,
March,2.42,1.83,3.19,2.50,1.92,0.99,0.88,4.97,3.18,0.13,1.33,
April,4.00,1.20,4.23,4.23,4.39,3.01,3.03,2.52,1.92,0.75,2.77,
May,1.26,2.01,0.82,2.53,3.92,4.76,3.10,1.25,1.79,2.42,2.63,
June,1.58,0.17,1.64,0.31,3.53,0.00,2.64,3.27,3.02,1.84,1.47,
July,6.02,0.34,5.08,1.29,4.73,3.74,2.73,3.32,1.70,1.56,2.84,
August,2.12,3.09,3.40,3.06,3.58,4.40,1.40,4.30,2.42,2.09,5.59,
September,2.20,1.27,1.79,2.05,5.77,3.85,1.22,6.80,1.34,0.93,3.40,
October,4.40,0.80,1.03,7.32,4.73,5.52,2.96,2.65,7.11,5.44,1.98,
November,1.86,2.44,2.32,2.11,3.39,3.16,8.31,4.60,3.94,10.30,5.89,
December,3.91,2.40,6.30,3.88,6.46,4.29,0.35,5.70,3.77,9.35,4.04,
Total,35.93,20.01,39.38,38.44,46.55,44.55,35.49,47.96,40.95,37.34,39.70,
Calc annual,35.93,20.01,39.38,38.44,46.55,44.55,35.49,47.96,40.95,37.34,39.70,
Difference,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
