"WATERFORD, TICOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IS5924912125,Long,-7.132917,Lat,52.257972,Elevation,171,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6037/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,3.47,2.07,4.86,3.53,2.58,5.28,1.96,1.51,3.67,5,4.29,1.15,3.17,3.5,5.63,5.13,4.35,1.75,6.24,4.54,2.5,4.7,0.88,2.29,2.19,2.6,1.63,5.14,7.21,2.33,1.96,1.89,1.85,3.57,3.75,4.8,3.35,4.02,1.63,7.22,4.43,,2.83,2.1,2.06,3.75,1.46,,,,,,,3.26,4.44,3.97
February,,,,,,5.12,3.26,0.67,0.58,2.06,1.94,0.25,4.18,3.45,2.08,1.1,2.43,2.13,1.18,4.28,5.15,1.8,3.98,3.08,5.69,1.31,3.14,1.92,1.67,0.94,3.76,2.56,4.14,2.46,5.43,4.94,4.52,1.31,4.08,3.87,1.61,2.06,2.93,6.54,1.21,3.83,,2.15,,5.02,0.92,1.64,,,,,,,1.95,3.61,5.58
March,,,,,,3.21,4.13,1.61,2.95,0.95,3.56,1.23,0.76,0.4,1.59,3.67,2.09,4.59,0.48,1.69,0.28,2.42,1.8,5.63,3.53,5.52,1.97,1.43,3.66,3.74,2.11,2.48,4.02,4.06,4.01,1.07,1.36,3.15,2.25,3.11,3.99,3.13,1.66,2.79,1.51,0.48,,4.18,,0.49,2.93,2.54,,,,,,,0.6,1.87,2.15
April,,,,,,3.97,2.36,0.89,1.79,1.93,1.34,2.53,0.91,0.51,4.66,2.78,0.27,4.96,4.54,3.04,1.74,2.5,3.34,1.68,1.29,3.65,1.23,3.2,2.66,4.85,2.5,2.85,1.22,4.53,1.43,1.51,2.69,0.97,1.8,1,4.23,0.4,2.4,3.77,2.66,3.26,,1.43,,1.1,1.15,2.03,,,,,,,0,1.28,3.09
May,,,,,,2.79,4.18,0.86,2.24,3.93,3.01,4.31,3.67,1.49,1.81,0.46,0.03,1.78,2.39,3.99,3.2,1.73,2.04,2.82,2.3,1,3.33,3.56,2.08,2.16,1.65,1.66,1.55,4.13,1.24,2.49,3.83,3.38,2.63,3.96,3.09,2.22,1.47,1.09,2.93,,,1.81,1.78,3.2,0.61,3.34,,,,,,,4.04,1.1,2.54
June,,,,,,1.14,0.68,0.41,4.75,1.33,3.25,2.27,1.84,1.79,2.32,3.26,1.85,2.87,3.74,2.56,4.1,2.67,3.49,5.39,2.69,1.98,1.45,4.16,1.38,2.47,4.4,2.31,4.77,2.29,1.06,1.47,2.95,1.64,2.35,1.59,1.83,0.05,1.5,0.54,3.57,,,3.05,4.17,1.63,1.23,2.4,,,,,,,3.23,2.48,0.88
July,,,,,,1.37,3.97,2.1,4.63,1.75,2.26,2.3,3.7,2.07,3.86,3.63,5,2.08,1.27,2.88,4.19,1.46,2.7,3.54,4.68,2.31,2.09,2.66,3.56,2.91,2.02,3.12,6.19,0.13,2.96,3.76,1.25,2.2,3.91,1.24,5.52,5.12,2.8,2.2,4.18,,,5.26,0.65,2.05,1.56,2.34,,,,,,,5.47,5.1,2.64
August,,,,,,4.04,2.94,2.73,2.77,4.68,2.22,7.04,4.27,4,3.1,5.24,1.24,4.14,3.97,1.66,3.59,3.66,2.56,5.02,3.85,5.29,2.72,3,3.89,0.62,6.31,2.72,4.53,1.34,5.01,2.3,1.3,8.17,2.6,3.67,2.85,5.5,4.68,5.89,2.26,3.1,,3.59,3.26,1.6,3.71,1.49,,,,,,,3.04,1.8,0.08
September,,,,,,4.98,4.03,2.47,0.68,0.97,1.91,3.02,2.61,1.13,0.71,1.59,4.94,3.24,2.63,0.88,1.43,5.02,4.94,2.74,4.46,1.84,1.75,1.17,6.26,2.9,0.72,4.07,0.34,2.88,1.5,1.86,1.32,1.9,7.37,1.94,1.67,1.18,2.43,2.95,7.25,2.62,,2.68,1.18,0.88,3.93,2.41,,,,,,,2.69,3,1.15
October,,,,,,4.03,5.58,1.65,2.65,4.97,1.34,6.14,2.48,2.22,5.32,2.12,2.6,3.39,5.67,1.97,4.06,4.26,2.59,6.02,2.5,0.69,5.6,6.48,2.55,7.38,4.58,4.16,3.64,5.12,1.67,5.85,6.93,2.9,4.5,0.86,7.01,2.31,1.29,3.51,4.06,3.75,,2.44,5.36,2.57,3.5,0.89,,,,,,,4.32,3.36,7.62
November,,,,,,3.38,2.51,2.66,5.16,1.93,4.53,4.99,4.09,2.18,5.12,6.5,1.05,6.12,2.84,3.05,7.29,2.12,6.91,1.94,1.96,3.99,2.36,4.66,2.16,0.64,3.96,4.41,1.66,4.23,3.38,2.54,5.88,2.07,3.27,1.44,2.82,5.17,1.7,2.4,4.58,1.92,,3.18,3.95,5.02,2.1,5.39,,,,,,,6.2,6.01,6.82
December,,,,,,1.6,6.29,2.61,6.95,4.6,3.01,6.1,1.63,3.99,3.46,6.52,7.49,5.39,3.23,8.5,5.03,4.18,2.82,5.68,3.14,2.01,2.45,5.58,6.05,4.3,4.55,8.63,4.47,1.68,8.95,6,3.22,2.15,6.31,5.62,4.15,1.72,3.74,2.92,6.36,2.99,,4.9,2.62,4.99,2.42,1.49,,,,,,,4.79,2.5,3.37
Total,,,,,,39.1,42,23.52,38.68,31.68,33.65,42.14,31.65,26.9,39.03,41.16,30.14,43.86,35.44,40.13,45.19,36.17,38.92,49.78,40.63,32.09,32.79,38.7,38.21,35.1,39.16,40.6,41.67,40.06,38.97,35.75,37.14,31.69,44.64,32.05,43.57,32.21,30.62,36.23,47.79,,,37.5,,30.61,27.81,27.42,,,,,,,39.59,36.55,39.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
