BINGHAM UNION WORKHOUSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7205,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,,1.70,2.30,,
February,,,,,,,,,2.10,2.20,,
March,,,,,,,,,1.90,2.10,,
April,,,,,,,,,1.50,1.50,,
May,,,,,,,,,0.80,4.60,,
June,,,,,,,,,0.40,1.50,,
July,,,,,,,,,0.20,0.30,,
August,,,,,,,,,3.80,1.30,,
September,,,,,,,,,1.90,2.70,,
October,,,,,,,,,2.80,1.50,,
November,,,,,,,,,1.00,2.00,,
December,,,,,,,,,6.50,3.70,,
Total,,,,,,,,,24.58,25.57,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.60,25.70,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.02,-0.13,,
