"BRUTON, KINGS SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,none,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.73,4.02,4.62,,,
February,,,,,,,2.52,4.65,2.81,,,
March,,,,,,,1.27,4.09,2.73,,,
April,,,,,,,3.95,1.69,1.90,,,
May,,,,,,,3.00,1.88,1.45,,,
June,,,,,,,2.93,3.79,2.88,1.10,,
July,,,,,,,2.37,3.76,2.18,2.17,,
August,,,,,,,1.70,4.99,2.54,3.01,,
September,,,,,,,1.44,6.36,1.34,0.40,,
October,,,,,,3.75,4.13,2.90,5.81,6.42,,
November,,,,,,2.31,7.74,3.82,3.98,,,
December,,,,,,3.63,0.70,4.03,3.95,,,
Total,,,,,,,36.48,45.98,36.19,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,9.69,36.48,45.98,36.19,13.10,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,NaN,NaN,
