"SOUTHPORT, HESKETH PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,406151,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.48,4.31,3.79,2.34,2.73,2.20,3.29,3.75,7.15,1.40,4.88,
February,2.10,0.38,3.49,3.88,0.78,4.28,3.14,1.91,3.31,0.93,0.33,
March,3.83,2.79,1.36,1.38,1.15,1.08,1.02,3.52,2.02,0.84,3.11,
April,4.07,1.42,1.54,2.61,1.48,1.69,1.22,1.07,1.39,0.88,2.72,
May,3.57,1.45,1.66,2.48,5.22,3.99,3.09,1.18,1.45,1.96,1.00,
June,2.62,0.46,2.16,0.58,1.96,0.06,1.77,3.09,4.86,1.22,1.40,
July,4.73,1.70,4.93,2.97,4.36,2.45,3.32,2.88,2.68,2.54,3.46,
August,1.46,4.91,6.04,4.73,4.48,3.58,3.12,5.21,3.12,4.03,5.93,
September,3.15,1.84,2.90,3.57,4.82,3.77,4.61,5.09,1.31,1.90,2.39,
October,1.13,2.88,0.58,4.57,4.07,4.20,3.18,3.05,5.57,4.52,5.48,
November,1.40,2.64,2.49,4.86,1.55,3.03,5.92,4.28,5.72,6.22,4.81,
December,2.54,3.87,4.17,4.91,4.38,2.25,1.16,1.22,2.95,5.62,4.06,
Total,34.08,28.65,35.11,38.88,36.98,32.58,34.84,36.25,41.53,32.06,39.57,
Calc annual,34.08,28.65,35.11,38.88,36.98,32.58,34.84,36.25,41.53,32.06,39.57,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
