FORT WILLIAM (THE FACTORY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN130751,Long,-5.066424,Lat,56.829642,Elevation,75,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,14.93,2.09,16.7,6.89,15.03,10.27,15.33,6.98,3.28,11.92,15.41,7.1,1.15,0.56,5.6,7.42,9.21,3.93,10.26,7.35,6.38,12.86,8.37,8.25,6.95,4.79,7.47,4.93,5.78,12.95,6.77,2.9,3.51
February,,,,,,,,,9.58,1.77,0.49,7.46,0.17,5.26,2.87,12.42,2.68,5.49,11.96,15.61,3.45,4.7,3.12,8.74,3.79,11.96,6.17,0.14,7.45,11.15,9.66,4.7,3.79,6.15,4.19,3.73,4.14,4.57,3.35,4.27,5.62
March,,,,,,,,,5.5,1.53,4.38,1,3.7,3.75,5.24,5.21,3.11,1.64,15.03,6.35,5.89,1.75,2.12,5.56,3.07,7.65,3.74,1.85,7.49,3.41,4.8,3.33,4.57,2.76,3.54,0.86,3.73,7.47,2,5.28,1.14
April,,,,,,,,,4.39,3.2,1.89,2.97,6,6.41,5.27,2.64,2.63,2.17,2,3.35,3.69,3.08,2.7,9.12,4.5,2.32,2.89,10.31,5.59,9.58,7.26,6.42,4.21,4.64,2.39,3.7,3.88,2.35,4.27,5.06,6.37
May,,,,,,,,2.67,0.65,4.65,3.86,5.86,3.01,2.31,5.17,0.85,2.2,3.14,4.7,1.83,2.55,1.2,2.3,3.79,6.54,5.22,1.42,3,1.51,4.07,2.5,0.56,2.44,5.72,3.86,2.96,7.25,2.08,6.02,1.22,3
June,,,,,,,,5.24,4.43,4.12,5.88,5.67,0.74,3.25,2.56,5.93,2.27,4.78,8.71,3.13,2.15,1.08,2.98,6.13,6.15,6.78,5.46,6.05,6.02,2.43,5.43,3.51,4.48,0.85,3.31,3.04,3.25,2.75,2.13,5.16,3.37
July,,,,,,,,4.39,6.5,4.93,2.69,4.72,6.89,4.01,5.07,3.78,6.46,7.15,6.5,8.19,6.45,5.76,5.2,4.93,2.08,3.52,7.57,4.22,5.94,1.92,7.35,4.43,3.46,6.26,2.68,1.16,6.02,5.85,3.2,6.94,3.74
August,,,,,,,,6.38,4.82,8.45,7.39,2.75,3.73,6.6,6.29,6.09,4.28,4.04,4.58,3.8,4.79,7.24,7.82,7.12,3.95,3.13,5.58,0.01,7.54,7.87,7.21,6.99,4.78,6.98,3.89,1.54,4.63,6.25,5.4,5.52,6.32
September,,,,,,,,7.06,5.89,4.95,4.89,1.77,7.06,1.76,9.63,11.13,4,9.2,5.48,2.61,5.25,3.71,9.62,5.74,4.72,7.67,8.2,7.63,11.23,3.95,13.24,7.69,5.71,8.74,6.63,7.8,7.76,4.5,4.94,2.6,3.34
October,,,,,,,,6.03,9.58,12.79,11.34,8.59,9.82,9.6,11.38,13.41,10.27,2.58,14.51,2.31,6.61,6.69,10.52,14.66,7.53,5.2,0.66,4.37,9.67,10.18,10.23,3.57,8.02,4.66,10.95,7.72,8.05,10.14,9.54,8.74,1.73
November,,,,,,,,7.42,10.54,9.79,8.52,10.4,11.3,3.34,2.39,6.63,5.04,1.06,19.73,11.54,8.05,6.88,2.96,5.42,7.88,0.46,5.71,12.01,6.12,6.96,6,9.41,4.45,13.23,10.17,2.66,6.47,2.5,2.08,9.38,6.64
December,,,,,,,,0.4,7.03,16.53,7.34,9.82,10.88,2.1,8.86,4.22,17.16,3.29,10.14,3.39,9.99,7.25,11,4.67,7.61,6.26,6.25,3.04,8.85,15.11,3.14,13.18,7.32,8.17,12.22,11.22,12.91,11.36,5.18,9.83,7.63
Total,,,,,,,,,83.84,74.8,75.37,67.9,78.33,58.66,80.06,79.29,63.38,56.46,118.75,69.21,60.02,49.9,65.94,83.3,67.03,64.1,63.91,59.98,83.79,89.49,85.19,72.04,60.18,72.95,71.3,51.32,73.87,72.77,54.88,66.9,52.41
