BARHAM-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TR196509,Long,1.142981,Lat,51.215053,Elevation,173,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.77,1.34,2.87,2.55,2.62,1.83,2.64,1.58,5.02,5.86,3.65,5.72,2.72,2.44,2.84,5.57,1.83,2.28,2.12,2.41,3.6,1.55,1.32,3.51,3.01,0.94,1.81,4.24,5.37,2.42,4.24,2.57,4.01
February,,,,,,,,,1.04,0.85,0.56,2.71,0.55,1.71,0.2,3.97,2.61,4.59,1.28,1.3,1.91,2.52,1.4,1.68,0.92,1.94,3.03,1.98,1.22,1.34,5.42,6.84,1.62,2.47,2.38,2.17,1.89,4.18,3.34,0.03,2.36
March,,,,,,,,,2.03,0.14,2.25,0.47,1.42,2.19,3.39,0.24,1.1,5.74,0.55,2.23,2.81,1.85,2.44,0.37,0.21,1.26,2.2,5.26,0.93,0.8,1.05,3.61,3.35,0.18,3.78,2.29,0.45,0.85,2.18,1.65,1.78
April,,,,,,,,,3.04,1.29,1.68,3.84,3.19,0.93,2.6,3.2,1.51,2.43,0.77,2.7,1.17,1.67,1.36,1.18,1.34,1.28,1.95,1.77,1.47,1.62,2.37,2.03,1.51,1.67,0.42,0.25,0.73,0.47,1.9,3.03,0.81
May,,,,,,,,,2.89,1.43,3.57,2.64,2.64,1.39,1.02,2.34,0.28,3.45,2.83,1.99,0.6,1.65,2.91,2.59,0.71,1.26,2.66,1.54,1.52,1.71,1.39,2.38,1.19,1.99,1.95,4.15,0.49,1.15,1.58,0.99,2.07
June,,,,,,,,,2.02,1.73,1.2,0.58,1.01,1.64,1.2,2.67,4.07,1.6,1.96,1.64,0.87,0.93,0.41,0.9,1.23,0.43,3.12,2.45,3.17,0.8,1.19,1.21,2.12,2.4,3.03,1.91,2.55,1.33,4.11,0.8,1.71
July,,,,,,,,,0.79,0.87,2.72,3.1,3.93,1.63,0.93,0.46,5.44,0.88,2.23,1.75,3.21,3.23,3.23,1.52,2.85,2.11,2.43,2.66,1.94,0.72,3.67,1.58,1.1,2.49,2.7,1.36,2.23,3.33,1.97,2.64,3.11
August,,,,,,,,,2.04,2.78,2.92,3.27,0.64,0.68,2.05,3.92,0.76,0.98,2.27,2.32,0.05,3.53,1.66,1.57,1.81,2.14,5.83,0,4.37,1.08,2.33,4.88,4.34,1.82,4.52,2.58,3.17,3.2,4.2,1.13,2.7
September,,,,,,,,,0.63,0.73,4.14,1.87,2.06,5.33,1.45,4.03,3.41,3.64,2.83,3.85,1.68,0.27,2.5,2.02,3.36,1.26,2.19,0.96,2.54,3.89,2.56,4.13,6.92,4.03,1.67,1.03,1.73,3.1,2.72,0.15,2.9
October,,,,,,,,,5.55,3.37,1.51,0.74,7.55,1.93,2.19,4.16,3.25,3.23,3.94,11.59,3.89,2.12,4.39,2.07,6.18,1.85,1.16,0.65,1.46,7.64,0.7,2.66,2.67,3.13,2.65,5,1.94,1.21,3.93,3.08,7.45
November,,,,,,,,,4.66,6.09,5.53,4.5,1.27,2.17,4.04,6.77,4.7,1.12,3.13,5.33,7.14,3.3,2.9,2.56,5.29,1.27,5.67,1.59,1.84,4.17,7.05,5.25,4.15,2.02,6.3,1.33,0.91,5.11,1.8,6.36,5.1
December,,,,,,,,,3.28,8.03,2.98,0.58,0.45,0.61,6.1,4.17,3.24,6.68,3.39,1.76,1.98,1.86,3.17,2.34,2.58,3.85,3.34,2.58,2.87,1.7,2.83,3.18,3.54,1.15,1.99,2.81,3.26,1.94,4.82,7.69,5.02
Total,,,,,,,,,31.74,28.65,31.93,26.85,27.33,22.04,27.81,37.51,35.39,40.2,28.83,42.18,28.03,25.37,29.21,24.37,28.31,20.93,35.7,23.85,26.93,27.02,31.88,41.26,35.52,24.29,33.2,29.12,24.72,28.29,36.79,30.12,39.02
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
