Rainfall at,INCHKEITH LIGHTHOUSE
,
Station no,5504,
,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,0.45,,1.21,0.55,0.99,1.03,3.12,4.68,1.65,1.01,
February,1.00,,0.45,0.28,1.26,1.17,1.79,1.47,0.54,1.71,
March,1.95,0.49,0.48,0.15,0.24,1.99,3.72,0.34,0.67,2.03,
April,0.80,1.13,0.92,2.27,0.35,0.27,2.35,1.26,0.62,1.55,
May,1.65,1.06,2.71,2.68,2.29,1.67,3.35,1.87,1.13,1.24,
June,0.54,0.65,1.71,1.74,1.18,1.23,3.52,3.23,0.92,1.72,
July,2.31,1.01,2.09,3.50,1.91,1.98,1.88,1.21,1.95,3.21,
August,1.93,1.96,2.65,2.38,2.20,2.76,0.16,8.75,-999.00,2.29,
September,0.57,1.43,1.41,1.15,3.76,2.88,1.04,2.93,-999.00,4.21,
October,1.90,0.54,2.27,1.74,3.21,0.66,1.45,1.76,3.03,1.35,
November,0.80,0.05,0.54,2.57,0.39,3.12,1.97,2.47,3.01,2.86,
December,0.80,0.92,0.65,0.74,1.91,1.24,1.47,1.67,2.05,2.01,
Total,14.70,,17.09,19.75,19.69,20.00,25.82,31.64,-999.00,25.19,
Calc annual,14.70,9.24,17.09,19.75,19.69,20.00,25.82,31.64,15.57,25.19,
Difference,-0.00,NaN,0.00,0.00,0.00,0.00,0.00,0.00,-1014.57,0.00,
