"WEST LINTON (CENTRAL SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5078,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.63,8.13,3.39,2.70,2.95,3.79,4.60,4.03,7.76,1.08,4.75,
February,4.33,1.02,2.86,3.92,1.15,4.64,3.82,1.61,3.88,1.23,0.44,
March,4.15,4.37,2.04,1.28,0.56,3.34,3.43,3.09,2.05,0.65,2.22,
April,2.80,1.22,1.85,3.55,1.61,5.35,2.44,3.28,1.03,1.21,1.60,
May,4.21,1.82,2.75,2.93,3.86,4.56,4.03,2.08,1.70,1.58,1.34,
June,1.94,0.52,1.97,1.59,2.37,0.61,3.68,3.94,4.88,2.72,2.61,
July,4.30,3.07,4.24,4.31,4.03,2.06,3.54,2.61,2.98,4.12,3.18,
August,7.35,5.94,2.59,6.18,4.01,3.10,3.21,6.74,5.61,4.90,5.74,
September,2.03,2.64,2.20,3.71,4.03,4.52,4.47,8.03,3.22,0.91,3.40,
October,1.22,4.79,2.09,4.55,3.86,2.67,4.99,4.89,4.27,4.56,5.12,
November,3.25,1.67,1.77,4.80,2.70,1.19,4.01,3.59,3.61,4.96,5.20,
December,3.37,6.24,3.15,3.73,4.14,3.75,1.76,1.87,3.50,6.56,2.32,
Total,43.58,41.43,30.90,43.25,35.27,39.58,43.98,45.76,44.49,34.48,37.92,
Calc annual,43.58,41.43,30.90,43.25,35.27,39.58,43.98,45.76,44.49,34.48,37.92,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
