WEST LINTON DALZIEL HOUSE/CENTRAL SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT150520,Long,-3.355862,Lat,55.753871,Elevation,800,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,3.45,2.91,5.1,2.63,2.62,4.11,4.63,8.13,3.39,2.7,2.95,3.79,4.6,4.03,7.76,1.08,4.75,2.78,6.23,4.1,4.26,2.64,4.46,5.05,5.56,5.75,1.64,1.39,5.67,3.41,3.93,4.49,3.03,3.75,7.32,3.88,2.48,3.38,4.23,1.38,4.01,2.21,2.59,4.32,2.77,1.16,3.73
February,,,,,3.17,3.32,6.37,0.8,4.48,1.34,4.33,1.02,2.86,3.92,1.15,4.64,3.82,1.61,3.88,1.23,0.44,3.8,0.25,3.31,0.37,4.5,3.23,4.93,1.53,3.45,1.21,3.22,1.54,3.13,1.93,4.3,2.85,1.97,3.15,2.99,4.06,2.95,1.16,1.28,2.4,2.03,2,3.31,2.79,1.04,2.83
March,,,,,4.03,3.03,3.21,2.25,1,2.63,4.15,4.37,2.04,1.28,0.56,3.34,3.43,3.09,2.05,0.65,2.22,1.16,3.2,1.25,3.82,1.56,3.06,2.44,2.2,4.28,3.95,2.77,2.28,1.77,0.67,2.37,2.37,4.34,2.06,1.71,3.19,3.49,1.38,0.83,2.19,1.81,2.2,2.94,1.54,1.07,1.89
April,,,,,2.07,2.31,4.1,2.7,0.65,4.34,2.8,1.22,1.85,3.55,1.61,5.35,2.44,3.28,1.03,1.21,1.6,2.71,3.89,2.55,4.53,3.44,1.64,1.4,0.53,1.95,2.96,1.66,1.58,1.95,1.78,1.61,0.95,5.16,3.46,2.9,4.07,3.58,1.59,2.98,1.46,1.55,1.08,1.68,1.81,2.44,1.88
May,,,,,2.85,1.17,5.08,1.53,2.26,0.75,4.21,1.82,2.75,2.93,3.86,4.56,4.03,2.08,1.7,1.58,1.34,3.64,3.61,1.92,2.84,0.99,0.67,2.42,4.43,0.79,4.04,3.83,2.42,4.32,3.29,4.17,1.31,3.05,2,2.14,1.9,3.01,1.4,2.39,5.46,3.17,1.47,1.84,2.58,1.78,1.21
June,,,,,1.62,1.57,2.91,2.34,1.12,2.71,1.94,0.52,1.97,1.59,2.37,0.61,3.68,3.94,4.88,2.72,2.61,5.94,1.2,2.12,2.38,3.12,1.67,2.22,4.99,1.99,1.05,0.94,1.08,3.23,3.38,2.96,2.54,3.44,4.9,1.41,2.86,1.95,2.69,1.62,3.44,1.71,2.67,2.25,2.41,2.14,1.33
July,,,,,2.29,6.47,4.71,1.74,2.76,1.25,4.3,3.07,4.24,4.31,4.03,2.06,3.54,2.61,2.98,4.12,3.18,4.22,2.9,4.49,3.38,1.86,6.78,4.48,3.58,3.24,5.52,2.81,2.81,2.77,2.33,3.07,4.13,2.43,3.14,2.2,4.14,3.2,2.79,4.39,3.86,2.15,4.97,3.8,6.45,3.39,2.74
August,,,,,2.53,2.83,3.33,5.99,2.61,2.43,7.35,5.94,2.59,6.18,4.01,3.1,3.21,6.74,5.61,4.9,5.74,4.28,1.17,2.17,3.67,1.86,2.43,4.52,2.17,1.52,1.82,4.07,3.53,4.04,3.36,4.09,3.67,0.14,8.36,2.53,3.29,4.59,4.6,2.17,5.67,1.93,6.77,4.67,3.69,0.57,4
September,,,,,1.24,2.26,2.61,3.23,5.27,3.9,2.03,2.64,2.2,3.71,4.03,4.52,4.47,8.03,3.22,0.91,3.4,1.34,4.1,1.67,2.75,4.93,3.14,2.43,2.91,2.12,4.38,1.13,3.59,1.78,4.88,4.93,4.78,2.24,4.22,2.08,8.06,1.76,2.77,2.85,4.86,2.72,3.39,2.43,3.75,0.87,1.81
October,,,,,1.76,2.13,6.64,4.53,4.84,2.72,1.22,4.79,2.09,4.55,3.86,2.67,4.99,4.89,4.27,4.56,5.12,2.82,6.31,3.12,6.5,8.25,4.49,3.92,8.01,2.98,3.24,3.53,5.07,5.53,3.24,4.44,0.65,1.47,3.44,5.4,3.04,0.65,2.83,1.69,7.04,2.75,2.72,3.2,2.15,3.66,2.98
