GLASGOW (KELVINGROVE PARK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS572666,Long,-4.283796,Lat,55.871342,Elevation,48,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,1.24,2.2,1.79,2.58,5.83,4.52,2.87,3.1,7.08,3.53,2.13,4.34,2.52,3.87,4.97,4.52,2.56,2.51,3.12,3.04,2.24,5.36,1.93,4.41,3,4.28,7.16,3.94,3.55,3.92,4.2,4.87,5.15,8.74,1.3,4.9,3.3,6.16,5.45,4.38,1.55,4.19,3.4,5.75,3.85,2.11,0.68,4.45,3.57,3.76,2.07,,,,,
February,,,,,,0,1.1,2.73,2.99,1.92,2.95,1.45,1.29,6.25,2.36,2.47,2.58,3.01,2.42,1.72,3.56,5.55,2.95,3.3,3.37,4.16,4.22,0.96,4.51,0.85,4.48,0.87,3.39,3.93,0.9,3.09,4.36,2.48,4.24,1.79,0.16,3.43,0,3.66,0.42,3.88,1.49,4.12,1.84,5.01,1.1,2.71,1.62,4.22,1.44,4.92,,,,,
March,,,,,,2.06,4.45,4.12,1.74,3.14,0.51,2.41,2.59,7.05,1.4,3.17,3.41,4.03,3.65,2.83,2.06,1.52,4.04,4.2,4.72,1.44,2.42,2.17,1.43,3.07,4,5.42,1.41,1.51,0.78,2.15,2.81,2.84,3.44,0.89,2.81,0.99,2.01,1.94,2.16,1.75,2.26,0.92,2.26,3.01,3.97,2.74,2.05,1.9,0.65,2.89,,,,,
April,,,,,1.87,1.75,2.18,1.85,2.07,3.56,2.08,2.5,0.84,1.24,4.22,2.37,1.14,1.73,1.16,3.21,4.51,2.79,1.54,2.87,2.44,2.3,3.18,1.31,0.56,1.61,1.7,0.52,2.07,3.53,2.37,4.18,2.62,2.54,1.01,1.03,1.11,1.47,2.98,1.51,1.82,2.6,0.99,1.54,0.45,1.79,1.9,1.84,1.99,2.75,2.04,1.82,,,,,
May,,,,,3,0.52,0.73,2.71,2.4,4.55,2.11,1.64,2.15,2.7,3.19,1.56,4.17,3.49,3.17,2.25,2,1.74,1.52,3.33,1.83,1.68,4.04,3.69,2.37,0.52,4.13,2.09,3.37,2,4.56,6.09,3.6,2.57,2.12,2.41,1.42,4.02,2.72,2.21,2.04,0.41,1.39,1.54,4.06,1.02,1.16,3.78,2.49,2.74,2.4,4.12,,,,,
June,,,,,2.61,2.11,4.23,6.45,2.02,1.76,2.75,3.47,1.98,1.94,1.77,0.74,1.56,3.97,2.32,3.38,2.22,2.75,4.51,3,0.58,1.94,2.82,2.9,1.05,4.37,1.92,0.41,1.79,1.09,1.99,0.41,2.33,4.11,5.27,2.97,3.08,4.31,0.86,2.65,1.41,4.91,1.55,2.46,4.66,1.91,0.71,0.84,1.15,3.02,2.88,3.96,,,,,
July,,,,,2.97,3.96,3.94,2.27,1.35,3.8,2.87,2.48,2.59,2.96,3.73,2.64,2.31,3.26,1.97,3.23,3.98,2.3,2.17,1.4,2.54,3.54,3.58,2.99,3.44,0.86,2.83,2.91,2.37,3.68,3.44,2.01,3.1,4.19,1.83,2.38,3.42,3.58,5.7,3.77,2.13,2.31,4.8,3.26,4.73,4,4.22,3.35,2.48,2.42,2.37,2.9,,,,,
August,,,,,5.85,5.96,1.96,4.73,4.76,1.25,4.75,3.42,2.35,5.91,3.6,3.83,5.01,4.54,2.71,3,6.43,1.67,3.42,1.09,3.59,1.7,3.59,3.76,2.25,2.43,4.32,5.68,3.42,4.77,4.18,3.49,3.32,5.85,3.28,6.17,5.78,1.08,1.73,2.42,3.88,2.05,3.97,3.17,2.49,1.5,2.07,4.39,3.7,6.16,3,1.86,,,,,
September,,,,,0,1.26,4.92,3.64,3.69,3.55,3.5,2.83,2.86,3.76,3.21,3.01,1.98,1.3,4.99,1.57,1.56,2.54,2.89,2.17,1.88,1.54,0.94,1.95,6.03,2.09,2.99,2.2,1.9,5.33,3.94,3.09,2.9,5.82,3.01,1.37,4.77,1.04,3.95,0.67,4.12,4.98,3.07,2.4,2.95,2.04,4.65,1.41,4.43,1.93,4.18,4.27,,,,,
October,,,,,2.49,3.5,3.69,2.04,3.39,3.08,4.92,3.81,1.85,7.48,1.78,2.27,4.84,6.63,1.74,5.51,1.13,2.96,3.72,1.85,1.38,2.73,6.8,5.5,4.65,0.96,1.42,4.59,1.79,4.49,2.76,3.22,5.41,5.76,5.83,4.68,5.74,3.07,6.51,2.35,4.77,7.97,4.51,2.92,8.04,2.12,4.97,3.03,4.31,6.6,3.8,3.71,,,,,
