NEWPORT YNIS-Y-FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,ST285889,Long,-3.033582,Lat,51.59439,Elevation,130,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,5.11,1.66,5.55,7.96,2.01,3.46,3.73,1.42,4.82,6.33,6.41,5.32,4.49,2.34,5.28,4.73,8.18,4.81,9.93,1.66,7.45,3.04,6.56,2.88,4.72,0.74,5.11,4.69,6.12,7.75,3.78,4.54,4.62,8.17,4.35,3.48,5.61,3.58,8.79,1.28,1.25,4.92,3.66,1.22,3.03,4.18,4.68,,,,
February,5.76,4.35,3.45,2.28,4.86,5.39,5.87,1.61,3.22,5.52,1.48,0.12,5.5,8.77,0.61,6.22,3.11,3.99,4.72,1.44,0.57,3.05,0.1,4.48,0.66,4.07,2.45,6.76,1.39,2.59,4.15,3.96,0.27,1.88,0.48,5.18,2.74,1.11,2.01,1.96,7.18,4.16,0.56,1.75,5.22,2.12,0.22,,,,
March,1.47,2.3,7.05,6.54,5,1.33,4.47,3.77,3.11,6.26,4.43,2.95,5.01,2.05,2.28,0.34,0.45,4.06,5.26,0.68,3.26,1.24,2.6,4.37,2.33,1.01,3.94,4.14,0.37,1.7,3.3,2.62,2.91,1.59,0.16,2.04,1.39,8.38,1.71,1.97,2.64,3.8,2.48,1.71,4.74,1.99,0.93,,,,
April,2.51,3.07,0.37,6.26,3.17,1.25,1.77,1.8,2.97,2.07,5.57,0.65,3.35,3.34,4.02,2.5,2.7,1.77,1.52,0.82,3.76,3.36,4.41,1.86,3.1,6.86,3.29,3.9,0.12,3.95,2.89,1.1,1.99,1.15,2.61,2.22,2.12,3.44,2.96,2.97,2.22,3.26,2.95,4.71,0.58,1.7,,,,,
May,2.38,1.86,2.48,3.21,2.23,2.89,4.9,4,2.13,0.52,4.14,2.23,1.56,2.24,6.13,5.36,2.2,1.1,1.25,3.48,2.07,7.22,6.7,3.15,1.54,0.88,1.44,2.62,3.71,1.19,2.76,2.1,5.63,4.39,1.01,3.53,4.1,2.72,3.68,3.28,2.4,2.64,4.21,3.58,2.56,4.98,,,,,
June,4.39,2.43,6.76,1.86,2.94,0.79,3.51,3.12,1.16,1.14,3.57,0.14,0.98,0.86,2.6,0.01,2.5,4.09,2.91,2.59,1.12,4.15,1.77,1.41,1.75,5.55,3.99,1.66,2.22,2.01,1.01,2.19,0.1,1.98,2.97,4.24,4.22,2.24,2.98,0.57,1.46,1.04,1.97,2.37,5.81,3.27,,,,,
July,2.46,0.29,4.14,0.33,5.98,5.28,1.9,2.22,5.03,2.71,6.1,1.17,5.28,2.29,6.66,4.54,2.45,5.76,2.91,2.42,3.93,4.02,3.51,2.66,0.87,0.82,9.12,4.43,4.47,7.54,5.39,3.11,2.2,2.66,2.97,3.26,2.02,2.3,1.55,1.4,5.26,0.92,2.84,5.08,2.95,0.24,,,,,
August,5.78,3.22,8.33,1.5,3.15,1.94,4.35,8.4,3.13,3.77,2.16,3.8,4.16,3.95,6.34,5.17,4.33,5.27,3.98,3.65,6.15,4.74,2.36,1.57,4.07,1.92,1.01,2.48,4.14,2.39,0.16,5.43,5.25,4.31,2.77,4.97,7.09,1.14,4.1,2.73,6.9,5.07,6.47,5.59,5.28,0.78,,,,,
September,0.25,1.97,0.89,3.99,2.17,1.22,1.8,3.26,10.45,2.25,3.51,3.1,2.84,3.17,7.64,5.51,1.1,6.9,0.99,0.63,5.16,1.67,5.13,2.31,3.43,8.97,3.12,1.99,2.02,1.28,1.19,0.41,3.73,4.11,5.84,3.24,5.89,1.94,3.66,2.4,5.87,4.13,3.69,5.22,5.47,1.71,,,,,
October,4.48,4.53,5.64,5.49,2.74,4.9,9.27,6.48,3.37,2.87,3.68,2.13,1.57,6.26,6.74,5.62,3.91,4.73,8.88,6.72,5.42,0.79,7.45,4.7,3.27,6.73,1.67,4,7.68,3.38,6.91,2.4,2.52,2.53,5.2,5.01,1.35,1.12,4.97,8.19,1.71,1.56,5.77,3.79,7.06,2.01,,,,,
November,6.43,6.68,2.76,5.45,5.54,2.57,4.03,2.18,3.06,2.3,2.78,3.78,2.84,3.97,3.77,2.49,8.95,5.09,6.29,13.16,4.51,8.05,2.38,0.92,1.9,6.7,4.58,3.02,6.43,8.38,8.7,2.19,1.08,2.66,8.03,0.96,6.51,4.24,2.25,4.02,5.82,8.37,4.44,3.23,9.14,3.67,,,,,
December,5.5,9.26,7.65,1.95,8.68,10.09,3.87,1.19,6.44,6.88,6.34,3.32,7.27,3.77,8.13,4.06,0.38,3.4,5.25,9.97,5.58,2.45,2.8,2.2,11.28,4.14,5.9,3.12,4.41,2.44,1.99,3.26,4.26,2.63,2.64,6.7,5.08,2.52,5.49,2.84,2.68,3.52,3.34,1.43,4.03,5.46,,,,,
Total,46.52,41.62,55.07,46.82,48.47,41.11,49.47,39.45,48.89,42.62,50.17,28.71,44.85,43.01,60.2,46.55,40.26,50.97,53.89,47.22,48.98,43.78,45.77,32.51,38.92,48.39,45.62,42.81,43.08,44.6,42.23,33.31,34.56,38.06,39.03,44.83,48.12,34.73,44.15,33.61,45.39,43.39,42.38,39.68,55.87,32.11,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR Total 1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR Nov 1936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDR 1956 - station terminated March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
