GROUVILLE (YOURAY LODGE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8930,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.51,3.03,4.57,,,,,,,,,
February,0.43,0.43,2.34,,,,,,,,,
March,1.76,1.00,4.16,,,,,,,,,
April,2.75,1.35,3.54,,,,,,,,,
May,2.88,0.81,1.26,,,,,,,,,
June,2.07,1.75,2.20,,,,,,,,,
July,2.75,0.48,3.30,,,,,,,,,
August,0.89,1.22,2.71,,,,,,,,,
September,3.48,1.09,2.70,,,,,,,,,
October,1.57,0.61,1.95,,,,,,,,,
November,1.30,2.86,2.68,,,,,,,,,
December,3.84,2.82,5.00,,,,,,,,,
Total,28.23,17.45,36.41,,,,,,,,,
Calc annual,28.23,17.45,36.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
