SHINFIELD-UNIV-HORT-FARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU734686,Long,-0.94600261,Lat,51.41168,Elevation,200,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.2,0.64,3.16,1.14,,3.14,3.37,2.52,2.25,2.8,1.55,2.71,2.19,2.74,2.11,3.3,1.23,3.71,1.3,2.28,1.94,1.6,0.72,4.03,4.68,2.36,4.56,2.66,2.71,3,4.45,1.48,1.46,1.91,1.47,4.68,1.45,0.59,2.78,1.92,0.9,1.12,2.98,3.22,1.42,2.76,2.36,2.42
February,,,,0.97,3.1,3.61,3.74,,1.16,2.56,0.46,0.37,2.24,3.35,0.37,3.17,2.07,3.64,1.7,0.73,0.74,1.71,0.06,3.65,0.07,2.54,1.93,4.09,0.41,1.18,2.19,2.1,0.79,1,1.16,1.71,2.37,1.16,0.8,1.14,4.03,4.99,0.66,1.41,2.31,1.11,0.17,2.71,2.45,0.17,1.79
March,,,,2.24,4.51,0.89,4.84,,0.84,4.31,1.36,1.18,1.81,2.67,0.69,0.43,0.45,2.41,1.91,0.01,0.89,0.16,1.63,2.5,2.13,0.52,2.04,3.89,0.19,1.15,2.57,3.11,2.05,0.45,0.24,0.6,1.15,4.91,0.77,1.5,0.73,3.81,2.11,0.32,2.15,0.89,0.43,1.12,1.24,2.43,1.24
April,,,,2.43,0.77,0.94,0.87,,3.49,2.17,3,0.55,2.84,2.93,2.58,1.9,3.2,2.09,1.44,1.03,1.74,3.03,2.32,1.23,1.38,2.98,1.6,2.03,0.1,2.64,1.11,1.23,1.26,1.03,1.34,1.11,1.84,1.83,1.15,1.33,2.53,2.78,1.45,2.6,0.26,0.24,1.47,0.27,1.14,2.01,0.38
May,,,,2.2,1.47,2.9,1.77,1.22,1.58,0.28,1.16,1.75,0.71,2.05,3.55,2.71,1.22,0.96,1.49,1.3,1.56,3.14,4.95,1.96,0.51,1.07,0.85,3.24,1.64,1.39,1.07,1.4,3.02,1.95,0.49,1.68,3.07,1.76,3.59,2.07,1.23,2.5,3.39,1.78,1.98,3.59,0.24,0.96,1.73,0.32,1.59
June,,,,0.64,1.69,1.45,2.13,,0.64,1.02,1.94,0.37,1.15,0.43,2.24,0.02,3.11,3.33,2.53,1.16,0.23,1.05,1.06,1.17,1.71,4.52,3.79,1.62,0.63,1.1,0.86,2.11,0.69,0.95,1.87,2.71,3.02,1.35,1.62,0.58,1.21,1.17,1.51,1.55,4.26,1.97,1.89,1.61,3.59,1.28,1.11
July,,,,0.85,2.01,4.79,1.1,,5.02,1.68,5.06,0.2,4.36,1.02,4.25,3.24,2.2,3.36,1.63,1.3,1.71,3.49,2.86,1.3,1.69,0.46,3.34,0.93,2.14,3.28,1.92,5.79,1.28,1.86,1.74,3.39,1.8,1.26,0.77,1.51,4.38,0.88,0.35,3.84,2.39,0.17,2.69,4.18,2.54,2.75,2.66
August,,,,1.19,2.14,2.74,4.41,,1.18,,1.46,1.58,3.31,2.09,2.36,3.58,1.02,3.13,2.48,1.06,2.62,4.73,2.58,0.38,3.03,2.64,0.34,1.29,2.05,2.16,0.2,4.48,1.43,1.44,1.44,1.47,3.42,0.28,3.25,1.6,3.78,4.38,2.39,1.73,3.06,0.37,3.88,1.89,3.41,1.37,2.73
September,,,,1.4,0.61,3.06,1.61,,5.3,3.07,1.19,1.91,1.3,2,3.47,2.48,0.79,5.19,1.29,0.37,2.83,1.54,2.2,2.76,1.93,3.37,3.59,1.96,1.09,0.94,1.23,0.23,1,1.69,2.27,2.37,3.97,0.91,2.19,1.59,3.11,2.98,2.37,2.25,1.86,1.5,2.83,2.94,2.95,0.04,3.38
October,,,,4.46,1.94,3.08,4.57,,1.66,0.86,2.05,1.07,0.7,4.92,3.48,3.58,2.61,1.47,4.33,3.12,1.28,0.49,3.93,1.5,1.28,3.23,1.79,2.84,2.79,4.87,3.06,1.32,3.63,3.56,3.7,3.92,1,0.53,2.29,6.82,0.63,0.71,3.38,3.15,1.79,2.72,1.61,2.02,2.06,2.44,7.42
