"BLAGDON (COOMBE LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2035,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.79,5.14,3.33,3.20,0.73,4.70,5.58,5.20,5.86,2.80,,
February,2.68,0.00,5.17,0.50,3.43,2.78,6.28,1.40,2.24,2.81,,
March,1.02,2.79,4.26,2.63,0.95,3.54,4.16,0.27,1.46,3.28,,
April,2.27,3.89,1.61,2.96,5.37,3.27,2.76,0.18,3.75,2.29,,
May,3.77,5.30,2.20,1.65,1.63,1.84,2.46,2.51,1.22,2.87,,
June,4.03,2.20,1.31,1.76,3.76,1.67,1.15,1.10,2.52,0.55,,
July,5.03,3.59,2.35,0.75,0.73,5.87,4.98,3.08,5.03,5.70,,
August,4.64,0.93,1.81,4.32,2.00,0.50,1.36,5.41,3.50,0.30,,
September,2.16,7.48,2.55,3.03,7.50,3.54,2.16,3.70,0.97,2.18,,
October,1.25,7.39,2.87,3.21,6.63,2.30,4.39,8.27,3.13,4.14,,
November,5.43,2.29,0.80,1.79,7.96,4.34,2.24,6.39,9.17,9.82,,
December,1.41,3.14,1.46,10.64,5.10,3.05,2.31,4.24,3.23,2.36,,
Total,36.48,44.14,29.72,36.44,45.79,37.40,39.83,41.75,42.08,39.10,,
Calc annual,36.48,44.14,29.72,36.44,45.79,37.40,39.83,41.75,42.08,39.10,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
