"BILLERICAY SERVICE TANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1278,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.50,1.86,2.91,1.02,2.71,1.38,2.15,1.15,2.76,1.15,1.52,
February,0.27,0.31,1.72,2.66,0.67,2.26,2.50,2.82,1.16,0.38,0.46,
March,1.06,0.85,1.31,1.51,0.49,0.81,0.12,1.57,2.00,0.03,1.02,
April,3.65,1.63,2.33,1.88,2.71,1.49,4.42,1.43,1.22,1.01,1.85,
May,1.24,1.13,0.59,1.53,4.52,1.99,0.83,0.86,2.02,1.37,2.30,
June,0.93,0.24,0.90,0.82,1.63,0.36,2.98,2.52,2.19,0.68,0.51,
July,2.74,0.09,2.85,1.01,3.38,3.75,1.99,2.32,1.57,2.41,2.03,
August,1.72,1.33,1.84,2.30,1.41,2.56,1.02,3.22,2.66,1.75,2.89,
September,4.54,1.86,2.47,1.71,2.47,2.08,0.54,3.57,0.53,0.32,2.02,
October,1.23,0.86,1.23,4.03,3.28,2.95,2.16,1.23,2.97,2.70,0.87,
November,0.56,1.62,1.54,2.15,3.16,1.51,3.78,1.96,1.50,4.42,2.90,
December,2.46,1.25,2.58,1.84,2.34,2.22,0.42,2.10,2.37,2.59,1.78,
Total,22.90,13.03,22.27,22.46,28.77,23.36,22.91,24.75,22.95,18.81,20.15,
Calc annual,22.90,13.03,22.27,22.46,28.77,23.36,22.91,24.75,22.95,18.81,20.15,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
