BEWDLEY ELAN AQUEDUCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO776784,Long,-2.330673,Lat,52.403147,Elevation,91,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,4.23,1.51,3,1.98,3.2,2.9,4.92,1.44,5.51,1.94,2.55,1.9,2.88,1.27,3.76,3.71,2.76,6.26,3.06,3.83,3.6,5.12,2.25,2.05,3,2.24,5.04,1.6,0.6,2.52,2.6,0.89,1.47,2.98,3.97,1.2,2.52,3.66,5.84
February,,,3.27,5.63,0.7,3.36,2.3,2.58,2.12,0.74,0.72,2.67,0.26,3.72,0.35,2.59,2.69,4.63,0.58,1.03,2.67,2.57,0.85,1.32,1.52,1.73,2.49,1.52,1.81,0.79,4.59,2.63,0.6,1.9,2.7,1.6,0.63,2.7,4.8,0.29,2.45
March,,,2.19,1.54,1.44,0.75,0.51,2.81,2.46,0.1,2.76,0.28,1.72,2.49,2.08,0.71,2.89,2.82,0.34,1.27,1.53,2.77,2.26,1.11,0.56,1.14,0.71,6.53,1.31,1.92,1.09,4.31,2.01,1.22,2.63,3.05,1.35,1.86,1.05,2.4,1.38
April,,,2.63,2.65,3.04,2.4,2.03,1.44,1.74,0.77,2.79,3.76,3.59,1.31,2.24,3.68,2.09,2.23,0.04,1.95,2.89,1.65,1.76,0.92,1.95,1.3,2.11,2.44,2.12,2.12,2.2,2.31,2.05,3.12,0.37,1.17,1.74,0.26,0.49,2.92,1.12
May,,,1.06,1.51,6.47,2.52,2.89,1.61,1.18,1.92,2.79,5.07,5.79,2.06,1.44,0.98,1.9,2.6,1.54,1.32,3.71,2.41,4.09,3.47,0.98,2.92,3.38,2.42,2.09,2.09,1.93,3.66,2.66,2.57,2.92,4.3,0.53,1.3,2.2,2.27,1.56
June,,,0.78,0.42,1.95,0.15,1.57,4.21,3.01,1.95,1.48,4.81,1.09,2.03,1.41,3.4,3.85,0.75,1.24,1.47,0.96,2.2,0.56,1.84,1.46,2.81,3.19,1.96,2.3,0.46,1.95,0.94,1.86,1.78,3.22,3.8,1.72,1.49,3.86,1.65,2.02
July,,,4.6,3.8,3.97,2.74,2.55,3.27,1.08,1.41,4.06,3.03,4.04,1.91,0.97,0.38,5.66,2.55,3.9,5.29,2.52,2.5,1.49,1.3,1.98,1.9,1.44,2.54,1.14,2.29,3.35,0.79,1.01,2.91,2.51,0.83,3.09,3.96,3.79,1.67,2.8
August,,,2.87,1.77,3.15,2.04,2.01,3.53,2.31,1.52,2.9,4.41,2.1,0.69,2.15,1.38,0.48,0.3,3.06,1.66,0.26,3.46,2.77,1.75,2.53,2.89,6.41,0.96,4.85,1.25,2.68,3.78,4.35,2.47,4.12,1.51,3.47,5.27,2.47,1.52,4.19
September,,,2.55,1.69,4.06,3.61,1.03,4.07,0.89,1.05,3.45,2.51,3.46,0.68,1.38,3.25,2.89,2.34,1.56,0.61,1.11,1.58,1.69,2.73,2.43,1.64,4.54,1.2,2.56,1.28,3.65,3.15,1.39,1.67,1.56,1.83,3.03,4.4,4.83,0.08,4.4
October,,,0.45,3.8,3.98,4.06,2.67,2.21,4.93,4.45,3.48,0.74,3.8,4.78,1.59,2.71,1.87,2.6,2.54,3.22,4.16,2.17,2.32,2.02,3.33,2.87,1.01,0.44,3.13,4.53,0.99,0.71,4.97,1.69,2.92,1.49,1.77,1.53,2.46,2.51,7.26
November,,,0.84,1.82,2.27,1.56,5.71,3.34,3.06,6.92,3.1,4.01,1.57,0.95,2.01,5.51,2.98,1.55,3.38,5.51,6.58,2.91,0.93,1.61,4.56,0.16,5.38,1.8,1.68,3.05,4.3,7.16,2.22,1.53,5.41,2.21,0.82,2.47,1.85,3.98,4.29
December,,,3.59,2.88,2.96,3.2,0.49,2.33,2.37,6.13,3.72,1.21,1.02,0.41,5.32,2.89,2.56,2.06,3.85,1.89,1.36,1.6,3.53,1.26,1.8,3.67,2.77,3,5.16,1.8,1.81,2.44,2.83,1.23,2,2.93,2.88,2.03,2.81,4.98,3.62
Total,,,29.06,29.02,36.99,28.37,26.96,34.3,30.07,28.4,36.76,34.44,30.99,22.93,23.82,28.75,33.62,28.14,24.79,31.48,30.81,29.65,25.85,24.45,25.35,25.08,36.43,27.05,33.19,23.18,29.14,34.4,28.55,22.98,31.83,27.7,25,28.47,33.13,27.93,40.93
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9956,ELAN AQUEDUCT ,01/01/1922,31/12/1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
