ABBEY LEIX, BLANDSFORT,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.71,1.35,1.74,,,2.91,3.91,3.16,2.83,2.42,,
February,3.30,3.70,2.62,,,3.69,2.71,1.15,0.82,2.70,,
March,4.54,2.14,2.91,,,2.49,2.29,1.37,3.06,1.39,,
April,3.34,1.09,4.14,,,4.36,2.27,2.02,2.26,2.20,,
May,0.99,2.17,4.03,,,2.29,3.88,1.19,2.54,2.98,,
June,1.44,4.30,3.33,,,1.78,1.06,0.15,4.53,0.99,,
July,5.33,1.84,5.81,,,2.30,3.39,2.08,4.82,1.56,,
August,2.51,4.20,3.05,,,2.62,2.25,4.42,2.41,5.66,,
September,1.83,2.68,2.24,,,4.89,3.53,2.37,0.76,0.80,,
October,4.31,2.51,3.40,,,3.44,5.48,2.40,1.83,5.12,,
November,4.00,3.65,4.21,,,2.20,2.07,2.22,3.47,1.79,,
December,3.39,4.18,3.23,,,0.86,4.87,2.06,4.61,3.65,,
Total,35.69,33.81,40.71,-999.00,,33.83,37.71,24.59,33.94,31.26,,
Calc annual,35.69,33.81,40.71,0.00,0.00,33.83,37.71,24.59,33.94,31.26,,
Difference,0.00,0.00,0.00,-999.00,NaN,-0.00,0.00,0.00,0.00,0.00,,
