"TETTENHALL WATER WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2321,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.56,1.44,4.93,
February,,,,,,,,,2.56,0.46,0.91,
March,,,,,,,,,1.90,0.16,2.68,
April,,,,,,,,,0.97,0.57,2.62,
May,,,,,,,,,0.43,2.01,2.34,
June,,,,,,,,,2.55,1.66,1.03,
July,,,,,,,,,1.17,1.92,5.41,
August,,,,,,,,,2.53,2.02,2.43,
September,,,,,,,,,0.71,0.71,3.39,
October,,,,,,,,,4.38,4.00,2.94,
November,,,,,,,,,3.85,6.08,3.20,
December,,,,,,,,,1.79,4.78,3.01,
Total,,,,,,,,,27.40,25.81,34.89,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.40,25.81,34.89,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,
