DRUMBLADE PUBLIC SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8569,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.56,2.26,4.67,2.81,1.63,1.47,2.44,,,,,
February,1.38,0.49,3.22,6.35,2.63,5.48,2.18,,,,,
March,2.70,1.94,2.47,0.74,2.03,3.66,1.40,,,,,
April,3.08,1.33,4.28,2.37,1.54,2.87,2.76,,,,,
May,2.72,1.65,1.54,7.66,5.26,3.70,3.58,,,,,
June,0.92,1.75,2.30,1.62,1.59,1.11,4.27,,,,,
July,2.89,2.04,4.31,2.41,4.57,4.00,1.48,,,,,
August,2.81,2.44,2.31,6.09,4.67,1.69,1.57,,,,,
September,3.25,1.64,2.89,2.97,5.09,4.58,4.30,,,,,
October,3.02,1.80,2.23,3.67,3.78,4.04,5.50,,,,,
November,1.21,2.50,2.89,4.39,2.37,3.24,2.58,,,,,
December,2.34,2.25,1.75,3.66,1.65,3.87,2.03,,,,,
Total,27.88,22.09,34.86,44.74,36.81,39.71,34.09,,,,,
Calc annual,27.88,22.09,34.86,44.74,36.81,39.71,34.09,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,
