DUNFORD BRIDGE (STONEY GATE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3162/4/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,5.16,4.44,7.72,10.90,5.59,7.33,5.44,13.40,2.83,3.79,,
February,6.99,1.39,5.04,3.29,6.93,9.25,3.44,4.67,3.66,9.92,,
March,6.95,3.16,2.51,1.03,1.67,2.48,8.03,2.23,2.04,2.90,,
April,3.60,3.04,3.83,3.58,3.08,2.24,5.49,3.01,5.84,5.81,,
May,4.01,4.21,3.41,4.10,4.16,2.68,3.98,2.62,3.18,3.14,,
June,1.88,1.05,3.91,2.61,4.18,4.52,3.38,5.59,1.00,2.05,,
July,2.34,5.65,2.42,3.32,2.04,5.08,2.29,1.49,3.40,2.83,,
August,6.99,5.70,6.15,5.11,3.67,5.04,0.38,5.53,3.75,3.96,,
September,0.79,3.60,4.94,6.24,2.71,7.51,2.36,2.19,2.24,7.60,,
October,6.68,7.58,2.81,5.91,8.52,2.35,1.36,3.28,4.96,3.15,,
November,4.57,1.97,4.61,9.15,0.79,10.57,7.86,2.44,10.02,8.35,,
December,3.71,4.68,3.22,5.80,3.89,5.22,7.01,5.04,11.65,3.26,,
Total,53.67,46.47,50.57,61.04,47.23,64.27,51.02,51.49,54.57,56.76,,
Calc annual,53.67,46.47,50.57,61.04,47.23,64.27,51.02,51.49,54.57,56.76,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
