BRECHIN STRACATHRO GARDENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO622654,Long,-2.620179,Lat,56.778629,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,3.2,3.7,0.65,1.02,0.75,4.5,3.8,2.27,0.54,2.9,2.03,0.65,2.49,0.73,2.07,1.34,1.69,1.23,4.76,5.03,1.64,2.76,1.3,2.16,2.8,3.09,2.82,1.94,6.11,1.28,3.33,2.13,4.85,1.98,4.71,1.85,2.12,3.2,2.28,2.28,1.93,1.14,3.11,6.11,3.18,4.38,
February,,,,,5.7,1,0.77,0.68,1.01,2.87,4.78,2.09,1.88,3.55,4.61,1.46,1.55,1.22,0.64,0.49,2.74,0.97,3.4,1.01,3.11,5.96,2.42,1.44,2.55,2.2,1.99,0.57,3.59,8.44,1.55,4.29,5.3,1.85,1.46,3.27,1.72,2.75,0.22,3.08,0.14,1.99,3.51,3.12,0.81,2.56,
March,,,,,1.17,3.4,1.58,5.12,1.05,2.94,1.87,1.87,1.14,3.66,2.63,4.41,1.16,1.46,4.03,4.55,1.68,1.71,1.82,4.82,3.6,1.4,3.28,2.08,1.3,1.65,2.14,2.19,2.03,1.7,0.85,1.35,0.75,2.32,5,0.11,1.45,1.34,2.8,2.32,2.7,1.84,1.94,2.95,0.37,2.58,
April,,,,,0.97,0.92,0.9,1.85,9.21,3.44,2.39,2.69,2.71,1.75,1.76,2.74,1.32,2.72,1.16,3.38,2.56,1.5,0.16,3.23,0.7,0.66,1.73,1.1,0.62,2.2,2.14,1.31,2.23,2.9,1.9,2.85,2.22,1.23,1.21,1.25,2.88,2.11,3.21,1.44,5.76,4.43,0.46,2.25,0.33,0.45,
May,,,,,4.03,0.63,0.95,1.92,1.98,4.15,2.03,1.62,2.46,1.58,2.31,1.74,5.68,6.75,1.35,2.33,2.05,1.12,1.39,4.6,1.57,1.18,2.51,2.01,3.48,1.06,3.84,2.14,0.6,3.09,3.62,3.6,2.44,3.06,1.35,2.34,1.84,3.99,3.91,1.08,2.62,1.09,1.03,2,3.3,1.25,
June,,,,,1.6,2.48,2.51,3.56,1.19,1.96,2.46,1.56,2.2,2.2,0.96,0.6,0.32,4.32,1.02,2.1,1.23,1.24,1.96,1.43,0.75,0.56,2.82,1.25,0.79,0.78,0.78,0.66,1.39,1.2,1.27,0.69,2.57,,2.72,1.7,2.39,4.99,0.98,0.78,0.53,3.31,1.37,2.17,3.02,1.21,
July,,,,,5.07,5.51,5.19,0.94,0.79,2.2,3.76,1.1,2.8,4.47,0.77,1.56,1.75,2.26,2.28,3.5,2.24,2,1.58,0.58,1.09,4.36,7.04,1.22,5.12,0.01,2.64,1.34,3.23,1.5,4.4,2.52,2.3,,2.36,3.31,2.08,4.38,4.13,2.47,2.91,1.43,5.85,2.9,5.4,3.75,
August,,,,,4.2,4.24,1.99,5.11,2.35,1.11,3.05,3.12,3.31,4.8,4.84,3.22,4.17,3.05,2.63,2.19,6,0.91,4.2,1.42,1.61,2.85,3.62,4.9,1.88,3.53,3.2,2.62,1.53,5.3,3.27,2.39,2.35,4.33,5.3,4.7,7.15,1.92,0.96,0.81,3.25,2.08,0.96,3.23,0.93,2.4,
September,,,,,0.12,1.14,3.85,1.65,1.57,3.34,2.46,1.61,1.76,2.65,2.78,1.35,1.22,1.26,3.62,0.74,1.2,0.84,2.86,3.4,0.61,1.25,1.09,1.58,3.34,0.98,1.92,1.36,3.35,3.25,4.57,,3.93,5.1,2.28,0.5,5.45,1.46,2.09,1.28,3.14,4.58,3.24,1.25,3.95,2.82,
October,,,,,3.92,2.03,3.6,2.39,4.38,0.72,3.06,2.64,1.44,6.58,0.72,2.33,3.69,3.95,3.73,2.97,2.09,2.67,4.8,2.06,3.2,4.61,5.15,2.84,2.41,1.78,0.8,1.69,1.09,2.88,4.98,2.3,6.05,5.35,2.95,2.82,3.01,1.1,6.62,4.03,3.34,4.66,1.18,3,3.62,4.67,
November,,,,,3.28,4.36,1.2,1.77,4.56,2.34,4.17,1.77,5.03,1.12,0.8,5.94,4.78,2.22,1.75,1.85,3.53,3.64,3.1,1.56,4.15,2.61,4.62,2.58,2.28,4.15,2.55,3.4,1.78,2.83,2.6,1.8,5.83,2.91,2.75,4.36,4.25,6.4,1.58,3.36,0.89,5.63,1.59,0.49,4.04,4.96,
December,,,,,2.32,3.85,7.3,3.83,2.16,4.94,4.73,4.45,4.7,4.38,2.36,1.6,2.02,3.7,1.89,2.79,4.55,6.15,2.63,0.86,4.6,8.25,5.08,0.7,1.9,6.11,4.67,1.61,2.24,3.43,3.97,2.15,0.45,3.65,3.34,7.37,4.76,1.36,2.65,1.69,6.11,3.12,2.2,3.35,4.5,1.52,
Total,,,,,35.58,33.26,30.49,29.84,31,34.51,38.56,26.79,29.97,39.64,26.57,27.6,30.15,33.64,26.17,28.23,31.56,23.98,32.66,30,26.63,36.45,40.66,23.86,28.47,27.54,29.49,20.83,29.17,37.8,36.31,,39.04,,35.43,33.58,39.1,35,31.43,24.62,33.32,35.3,26.44,32.82,33.45,32.55,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 S+T deleted estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1927 Jun,Jul + T deleted estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
