"RIVELIN (OAKING CLOUGH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3114,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.39,5.33,4.99,3.18,2.49,5.25,4.28,2.57,8.96,2.17,5.46,
February,3.64,0.38,3.58,7.78,1.85,5.79,3.27,1.60,5.21,0.72,1.26,
March,2.79,2.83,2.17,2.59,0.95,1.83,2.11,4.83,3.56,0.32,3.75,
April,5.45,1.10,3.85,3.24,2.34,3.55,2.25,4.05,1.46,1.55,3.50,
May,3.36,1.30,0.75,4.62,4.42,4.23,3.47,1.41,1.31,2.13,2.16,
June,4.48,0.22,1.53,1.06,2.16,0.11,3.28,5.11,4.29,1.77,1.81,
July,5.52,1.03,4.39,4.71,4.54,1.82,4.69,2.46,1.27,2.29,6.39,
August,1.21,5.08,7.69,3.54,4.96,3.28,3.57,4.13,3.51,3.37,3.81,
September,1.67,0.85,3.27,3.87,4.53,3.53,2.45,6.51,0.50,1.86,6.13,
October,2.60,2.33,1.24,3.44,6.38,4.54,4.18,3.89,5.41,4.77,5.22,
November,1.13,2.12,2.38,6.27,2.69,3.66,5.05,5.11,6.69,7.93,4.13,
December,3.66,5.95,2.76,4.26,3.99,3.99,2.71,2.40,2.97,9.05,3.97,
Total,39.90,28.52,38.60,48.52,41.30,41.58,41.31,44.07,45.14,37.93,47.59,
Calc annual,39.90,28.52,38.60,48.56,41.30,41.58,41.31,44.07,45.14,37.93,47.59,
Difference,-0.00,-0.00,-0.00,-0.04,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
