"INGATESTONE, FRYERNING",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1287,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.35,2.21,3.26,1.23,2.82,1.55,2.89,1.47,3.78,1.37,2.15,
February,0.40,0.30,1.91,3.05,0.78,2.44,2.76,3.40,1.44,0.63,0.56,
March,1.19,0.93,1.46,1.77,0.87,0.89,0.37,2.34,2.66,0.09,1.40,
April,3.29,1.82,2.81,1.67,2.81,1.40,4.44,1.93,1.42,1.67,2.15,
May,1.96,1.40,0.92,1.58,3.85,2.53,1.00,1.13,2.40,1.78,2.57,
June,1.44,0.25,1.23,0.81,1.85,0.32,3.17,3.18,2.54,0.84,1.16,
July,3.10,0.17,3.02,1.65,3.59,4.15,2.06,2.60,1.98,2.10,2.86,
August,2.01,1.36,1.86,2.11,2.13,2.89,1.05,3.17,2.75,1.89,3.48,
September,3.47,2.46,2.98,1.68,2.65,2.66,0.91,4.42,0.73,0.32,2.65,
October,0.85,0.91,1.30,4.63,3.51,3.10,2.53,2.03,3.65,3.29,0.93,
November,0.58,1.73,1.59,2.00,3.50,1.82,4.17,2.58,1.99,5.41,4.03,
December,2.40,1.26,2.42,2.05,3.20,2.46,0.56,3.12,3.25,4.25,2.25,
Total,23.04,14.80,24.76,24.23,31.56,26.21,25.91,31.37,28.59,23.64,26.19,
Calc annual,23.04,14.80,24.76,24.23,31.56,26.21,25.91,31.37,28.59,23.64,26.19,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
