"WEETON RESERVOIR NO 3",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3053,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.67,5.09,3.71,2.64,3.08,2.67,3.84,3.94,,,,
February,2.09,0.25,4.20,4.12,0.74,4.22,4.09,2.29,,,,
March,4.30,2.92,1.86,1.48,1.10,1.27,1.26,3.17,,,,
April,4.15,1.66,1.46,2.78,1.56,2.11,1.25,1.64,,,,
May,4.70,1.87,1.69,2.26,5.30,4.26,3.08,1.70,,,,
June,2.37,0.89,1.90,0.64,2.01,0.21,3.06,3.18,,,,
July,5.82,1.75,4.72,4.20,4.03,2.63,4.37,3.24,,,,
August,1.50,5.38,6.95,6.06,4.77,3.57,3.93,6.96,,,,
September,3.18,1.61,4.00,3.79,4.89,4.88,3.97,7.69,,,,
October,1.20,1.99,0.74,5.18,4.49,5.50,4.74,3.91,,,,
November,1.85,3.16,2.38,5.12,2.06,3.04,6.33,4.98,,,,
December,3.06,4.30,5.04,4.91,5.19,2.59,1.17,1.51,,,,
Total,37.89,30.87,38.65,43.18,39.22,36.95,41.09,44.21,,,,
Calc annual,37.89,30.87,38.65,43.18,39.22,36.95,41.09,44.21,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,
