"TAVISTOCK PUBLIC LIBRARY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.65,1.73,4.62,8.45,1.51,4.19,2.53,,,,,
February,6.60,2.59,5.15,1.85,6.19,9.80,7.08,,,,,
March,1.07,2.98,7.50,4.71,7.15,0.79,2.74,,,,,
April,3.25,2.54,0.24,5.88,2.04,1.50,1.47,,,,,
May,2.27,1.37,2.20,4.13,2.23,3.03,1.64,,,,,
June,1.82,2.91,7.93,1.43,1.82,2.20,2.56,,,,,
July,3.62,1.00,3.42,0.21,5.60,5.11,1.82,,,,,
August,5.92,3.48,10.34,1.26,3.58,2.24,4.18,,,,,
September,0.26,2.42,1.49,2.87,2.59,1.60,2.14,,,,,
October,6.03,4.23,5.32,4.40,2.71,4.22,8.05,,,,,
November,6.04,5.56,3.25,5.89,5.35,3.44,8.07,,,,,
December,8.75,12.75,6.80,3.20,10.32,10.75,4.31,,,,,
Total,51.28,43.56,58.26,44.28,51.09,48.87,46.59,,,,,
Calc annual,51.28,43.56,58.26,44.28,51.09,48.87,46.59,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
