ACKWORTH HILLTHORPE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6034,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.55,1.91,2.75,1.00,,,,,,,,
February,1.70,0.12,2.31,4.06,,,,,,,,
March,1.61,0.68,1.54,1.32,,,,,,,,
April,3.30,1.35,2.36,1.81,,,,,,,,
May,2.22,1.12,0.76,2.64,,,,,,,,
June,1.81,0.34,1.18,1.00,,,,,,,,
July,5.44,0.64,3.40,4.16,,,,,,,,
August,1.23,4.07,5.28,2.14,,,,,,,,
September,1.22,0.68,2.27,2.58,,,,,,,,
October,2.02,1.28,0.60,1.20,,,,,,,,
November,1.17,2.10,0.70,2.01,,,,,,,,
December,2.14,2.17,2.91,2.14,,,,,,,,
Total,26.41,16.46,26.06,26.06,,,,,,,,
Calc annual,26.41,16.46,26.06,26.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
