"BRADFORD CANAL, CRAGG END, SHIPLEY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE152365,Long,-1.770573,Lat,53.824551,Elevation,304,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,2.04,0.69,3.94,4.7,0.65,2.84,1.45,4.96,4.2,2.16,1.77,2.33,2.52,0.98,4.16,1.47,1.8,1.77,4.38,0.98,5.38,3.32,1.52,4.29,2.2,2.74,2.39,4.65,3.81,5.75,3.37,,,,,,,,
February,,,3.33,3.48,5.39,0.46,0.68,2.9,2.15,1.93,5.17,1.01,1.34,2.81,4.16,1.24,2.07,1.94,2.02,0.86,2.54,2.83,1.95,1.3,2.81,4.02,4.95,0.58,3.86,2.29,2.93,0.27,3.13,,,,,,,,
March,,,1.23,1.25,2.58,2.47,3.64,4.26,1.81,1.33,0.91,2.75,1.2,4.08,2.41,2.7,2.43,2.27,3.5,3.3,0.53,1.21,3.93,3.78,3.18,1.41,5.99,2.34,1.37,4.99,3,1.81,2.45,,,,,,,,
April,,,1.44,0.67,2.49,2.76,1.4,2,2.58,2.17,1.1,2.42,1.69,1,1.96,1.72,0.61,1.41,1.79,3.18,2.69,0.93,0.53,3.59,1.63,1.21,1.5,2.03,1.15,1.81,4.34,1.11,3.86,,,,,,,,
May,,,2.99,2.15,1.45,0.35,0.49,0.9,2.02,3.35,0.97,1.19,2.18,3.36,2.36,1.1,2.41,2.54,2.45,2.15,2.09,0.93,2.41,2.38,1.02,2.17,2.63,3.05,3.27,1.96,3.56,1.04,1.12,,,,,,,,
June,,,3.96,1.78,2.81,3.14,3.75,3.56,2.16,1.39,2.47,0.67,1.65,1.16,1.7,2.13,1.87,4.1,1.21,3.04,2.73,2.66,5.96,1.54,2.72,1.98,1.82,2.15,1.16,0.65,2.23,0.01,1.35,,,,,,,,
July,,3.2,1.87,3.73,3.17,5.58,2.04,0.66,0.6,2.04,4.17,1.87,2.12,3.58,2.14,1.29,1.51,2.71,3.04,2.49,2.64,0.5,2.65,0.75,3.35,4.27,2.5,1.07,5.41,3.15,7.69,1.73,4.2,,,,,,,,
August,,4.87,2.73,1.63,3.05,2.72,1.11,3.64,2.99,1.6,4.74,1.27,3.16,2.76,3.87,4.33,2.8,2.07,1.73,3.21,3.81,2.11,6.5,1.43,2.67,2.88,3.46,5.66,1.89,2.19,1.81,3.85,5.4,,,,,,,,
September,,2.39,1.76,2.13,0.52,1.28,6.09,2.84,0.69,4.55,0.64,1.15,1.25,4.25,0.33,1.44,0.48,0.7,3.36,2.56,0.27,2.64,1.79,1.53,1.51,0.7,2.64,0.84,8.16,0.99,0.89,1.43,3.22,,,,,,,,
October,,4.29,7.35,2.36,5.76,3.08,4.29,1.79,4.66,2.54,3.27,1.69,3.04,8.87,0.85,2.43,5.05,4.7,1.87,2.55,2.44,2.98,3.07,2.66,1.86,1.45,6,5.39,1.98,2.47,2.31,2.32,1.01,,,,,,,,
November,,3.31,1.77,1.74,1.58,3.86,1.47,2.27,2.77,1.39,3.24,4.22,1.95,1.69,2.06,4.1,3.2,3.1,1.95,0.55,4.91,3.46,2.25,2.71,4.71,2.28,3.4,2.67,1.3,3.13,2.77,2.37,1.64,,,,,,,,
December,,6.25,1.03,3.88,2.1,3.35,3.32,4.7,2.88,3.07,3.33,5.29,3.34,1.79,1.91,0.66,2.59,3.04,1.94,4.31,3.22,4.62,3.81,2.22,7.14,7.08,2.66,1.99,5.17,4.47,3.13,3.84,3.65,,,,,,,,
Total,,,31.5,25.49,34.84,33.75,28.93,32.36,26.76,30.32,34.21,25.69,24.69,37.68,26.27,24.12,29.18,30.05,26.66,29.97,32.25,25.85,40.23,27.21,34.12,33.74,39.75,30.51,37.11,32.75,38.47,25.53,34.4,,,,,,,,
