"SCOWRIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR329,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,2.60,3.10,6.10,4.50,5.30,4.40,3.80,3.50,5.40,3.40,,
February,1.80,3.10,1.00,1.60,1.00,2.20,2.90,4.80,2.80,1.80,,
March,2.10,4.50,1.70,2.50,4.30,1.10,7.20,3.20,5.90,1.40,,
April,4.70,0.80,2.30,1.30,2.90,2.20,2.70,0.70,0.90,0.30,,
May,2.20,1.40,1.60,2.70,2.90,3.20,1.70,3.40,2.20,1.40,,
June,2.50,1.40,4.10,2.00,2.90,1.10,1.80,3.50,0.80,1.80,,
July,3.15,5.90,3.50,3.50,3.30,2.50,3.40,5.80,5.30,2.50,,
August,2.20,3.80,2.00,4.80,4.30,5.10,2.70,3.90,3.00,2.90,,
September,4.90,2.70,5.60,3.20,4.80,2.30,3.50,2.60,-999.00,4.30,,
October,4.39,7.30,7.90,6.60,6.00,2.20,4.20,5.70,,3.50,,
November,7.40,2.70,3.50,2.10,6.00,5.60,3.20,6.30,,2.50,,
December,5.10,3.80,2.90,6.10,2.80,3.70,2.80,5.80,,5.30,,
Total,43.04,40.50,42.20,40.90,46.50,35.60,39.90,49.20,49.30,31.10,,
Calc annual,43.04,40.50,42.20,40.90,46.50,35.60,39.90,49.20,26.30,31.10,,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,23.00,0.00,,
