"ARBROATH, DISHLAND HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1829,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.28,0.78,1.71,2.02,1.36,1.99,1.35,1.34,2.02,2.31,,
February,1.40,1.08,2.22,0.66,1.67,2.80,2.12,0.56,1.94,1.82,,
March,0.91,0.91,1.70,3.48,3.04,1.24,1.90,0.98,1.05,1.17,,
April,2.19,1.51,0.08,2.05,0.60,0.50,2.18,0.95,0.50,1.86,,
May,1.60,1.56,1.45,2.38,1.54,1.30,2.83,1.34,3.10,0.65,,
June,0.91,0.87,1.96,1.57,0.57,0.77,3.27,1.02,0.97,0.91,,
July,2.51,1.06,1.81,0.74,1.75,3.57,5.02,1.25,3.41,0.90,,
August,4.55,0.57,3.19,1.25,2.03,2.08,4.43,3.80,1.54,1.58,,
September,0.91,0.88,2.11,1.95,0.46,0.96,1.12,1.28,2.32,1.25,,
October,2.62,2.34,3.17,1.56,2.18,2.24,2.83,2.20,2.04,2.00,,
November,2.34,3.50,1.75,1.68,2.54,1.43,2.41,2.30,1.16,3.72,,
December,1.82,3.64,1.68,1.17,2.97,4.82,3.21,1.11,1.69,4.40,,
Total,23.04,18.70,22.83,20.51,20.71,23.70,32.67,18.13,21.74,22.57,,
Calc annual,23.04,18.70,22.83,20.51,20.71,23.70,32.67,18.13,21.74,22.57,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
