ARBROATH DISHLAND HILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO637406,Long,-2.592129,Lat,56.555964,Elevation,69,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,0.61,1.23,0.98,2.11,2.14,0.46,0.65,0.85,3.08,3.52,1.21,0.65,3.71,1.84,0.37,1.67,0.89,1.44,1.28,1.28,0.78,1.71,2.02,1.36,1.99,1.35,1.34,2.02,2.31,1.49,2.31,,,,,,,,,
February,,0.11,0.93,2.24,3.03,0.68,0.72,0.96,0.69,1.94,2.87,1.38,1.02,2.73,3,0.76,0.69,1.16,0.55,0.81,1.4,1.08,2.22,0.66,1.67,2.8,2.12,0.56,1.94,1.82,0.94,0.3,,,,,,,,,
March,,1.82,0.62,0.54,0.52,3.56,1.27,2.23,0.62,1.23,1.03,1.3,1.06,1.88,1.04,2.3,1.12,1.32,2.96,3.42,0.91,0.91,1.7,3.48,3.04,1.24,1.9,0.98,1.05,1.17,1.68,1.91,,,,,,,,,
April,,0.42,0.85,1.29,0.61,0.99,0.92,1.16,2.61,2.54,1.25,2.04,1.39,0.67,1.16,1.71,1.12,1.93,0.68,2.65,2.19,1.51,0.08,2.05,0.6,0.5,2.18,0.95,0.5,1.86,1.58,1.25,,,,,,,,,
May,,1.35,2.22,1.4,3.59,0.7,1.03,1.58,2.06,3.68,0.99,1.59,2.35,1.37,1.96,1.3,5.23,5.36,1.84,2.59,1.6,1.56,1.45,2.38,1.54,1.3,2.83,1.34,3.1,0.65,2.64,2.29,,,,,,,,,
June,,0.38,2.51,2.62,1.76,1.21,2.41,3.66,0.83,1.32,1.57,1.56,1.89,1.76,0.65,0.56,1.45,3.66,1.13,0.63,0.91,0.87,1.96,1.57,0.57,0.77,3.27,1.02,0.97,0.91,0.95,0.5,,,,,,,,,
July,,2.55,1.87,1.63,2.96,3.89,3.45,1.37,0.45,2.13,3.87,0.66,2.57,4.56,0.83,1.57,1.47,2.17,1.84,2.87,2.51,1.06,1.81,0.74,1.75,3.57,5.02,1.25,3.41,0.9,3.13,1.61,,,,,,,,,
August,,3.5,3.75,2.13,4.51,3.38,2.49,2.83,2.13,0.34,2.98,3.12,1.94,3.8,4.51,3.03,4.64,2.83,2.14,1.76,4.55,0.57,3.19,1.25,2.03,2.08,4.43,3.8,1.54,1.58,2.92,2.28,,,,,,,,,
September,0.92,4.47,1.49,2,0.37,0.75,2.89,1.56,1.26,2.92,1.95,0.91,1.26,1.92,1.93,1.14,1.09,0.98,3.99,1.43,0.91,0.88,2.11,1.95,0.46,0.96,1.12,1.28,2.32,1.25,1.31,0.83,,,,,,,,,
October,2.65,1.45,3.9,2.68,2.36,1.6,2.82,1.71,2.86,0.83,2.59,1.79,1.35,4.2,0.74,2.35,4,4.64,1.23,2.87,2.62,2.34,3.17,1.56,2.18,2.24,2.83,2.2,2.04,2,1.85,1.82,,,,,,,,,
November,3.39,2.41,1.83,1.37,1.56,2.16,1.02,1.47,3.14,1.62,3.03,1.83,1.45,1.09,0.84,3.8,2.92,1.83,1.53,0.5,2.34,3.5,1.75,1.68,2.54,1.43,2.41,2.3,1.16,3.72,1.95,1.5,,,,,,,,,
December,1.66,2.79,0.94,1.33,1.65,2.34,5.17,2.61,1.17,2.89,3.02,2.4,1.88,1.84,1.45,0.89,2.81,2.85,2.28,2.73,1.82,3.64,1.68,1.17,2.97,4.82,3.21,1.11,1.69,4.4,2.34,1.03,,,,,,,,,
Total,,21.86,22.14,20.21,25.03,23.4,24.65,21.79,18.67,24.52,28.67,19.79,18.81,29.53,19.95,19.78,28.21,29.62,21.61,23.54,23.04,18.7,22.83,20.51,20.71,23.7,32.67,18.13,21.74,22.57,22.78,17.63,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No of estimations for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
