"LUNEDALE, CONNYPOT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY815202,Long,-2.287706,Lat,54.576668,Elevation,1840,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,4.6,6,6.6,6.2,9,1.4,7.1,5.4,7.9,3.2,7.8,3.5,6.2,6.1,6.1,8.1,2.7,,,6.5,8.5,8,3.7,5.5,10.1,4.6,4.5,5.8,5.4,2.7,5.8,2.4,6,7.5,4.5,4.2,5.5
February,,,,,1.7,-999,4.8,2.7,6.4,1.2,1.8,7.3,0.4,7.1,0.3,9.1,4,,3.5,4.9,3,,,4.9,3.5,7,6.1,4,4.3,5.7,7.6,5.8,2.6,3,3.2,3,2,4.2,8.7,2,3
March,,,,,2.2,-999,3.5,6,3,0.6,3.1,1.1,4.5,3.1,7.6,3.9,3.25,,6,5.1,6.3,,,2.4,1.4,2.9,2.7,8.1,4.6,3.1,3.4,6,3.1,1.2,4.8,3,3.1,4.2,3.5,3.2,2.4
April,,,,,2.5,5,2.1,5.2,1.5,2.6,2.7,4.2,4.3,3.6,4,5,1.1,3.5,1.3,3.1,2.5,2.6,2.1,3.6,2.9,5.4,2.7,6.9,3.7,6.9,4.6,3.5,3.7,4.7,1,3.5,1.4,1.6,4.3,4.1,2.5
May,,,,,5.6,4.9,4.2,3.8,1.9,2.5,2.9,4.4,3.7,3.5,3.8,0.7,1.7,4.3,3.5,1,1.8,3.7,3.1,5.5,3.5,5.1,2.2,2.2,2.9,4.3,4.1,3.8,2.6,3.6,5.3,5,2.4,3.3,8.6,0.8,2.4
June,,,,,6.2,0.3,3.1,5.7,8,4,4.1,7.6,2.1,4.5,3.1,5.1,4.6,3.6,5.1,4.8,1.6,1.3,1.1,6,4.7,5,4.3,5.7,9.3,2.3,4.2,2.5,4.2,2.7,5.1,3.7,3.1,3.3,5.5,3.2,2.5
July,,,,,6.3,2.5,7.5,7,6.2,5.9,7.1,9.4,7,6,4.4,2.3,7.2,4.1,6.2,9.1,6.8,1.6,6.2,3.5,5.2,3.6,6.2,6.9,2.5,4.4,5.2,3.2,4,8.1,5.8,2.6,6.5,7.2,6.2,5.4,8.1
August,,,,,5.8,5.9,5.2,10.5,9.6,6.8,8.1,5.2,1.8,3.1,5.8,2.1,4.9,2.2,4.6,3.1,4.9,7.3,5.4,10.9,3.1,4.7,6.4,0.3,7.8,4.2,8.2,5.1,10,7.7,9,1.4,12,8.3,6,1,4.3
September,,,,,6.4,6.1,7.6,8.5,3,4.5,5.3,2.6,8.3,3.1,4.9,9.1,9.2,4.7,3.2,1.5,6.2,1.4,5.2,5.4,9.5,4.6,9.9,6.5,7.1,3.6,9.3,4.4,5.2,4.1,10.1,3.4,5.5,7.8,5.5,1.3,3.5
October,,,,,6.8,6,4.6,6,7,7.5,7.6,4.3,8.6,7.6,11,11.4,6.1,2.3,11.2,4.5,6.2,6.7,6.4,5.5,5.5,7.1,1.1,2,5.3,6.3,6,2.3,6.2,1.9,10.5,3.1,4.9,6.9,5,4.1,6.6
November,,,,,3.3,2.2,6.4,6.5,8.2,7.5,6.2,6.9,4.5,3.7,3.6,5.2,6.9,1.2,6.2,6.4,6.3,4.1,1.8,4.1,10,2.5,9.1,8.1,4.4,9.7,6.3,8.3,4.4,6.3,6.5,2.4,2,3.1,1.2,5.1,6.4
December,,,,,7.2,7,3,1.5,3.1,7.8,3.5,3.6,5.8,1,6.2,3.8,6.5,2.5,6.2,2.2,6.4,4,6.2,2.8,5.2,3.4,5.4,4.4,4.4,8.56,4.5,9.2,4.8,3.4,7.2,9.1,5.3,4.6,3.3,7.4,4.7
Total,,,,,58.6,57.8,58.6,69.6,66.9,52.3,59.5,62,58.9,49.5,62.5,61.2,61.65,,63.1,53.8,54.7,,,61.1,63,59.3,59.8,60.6,66.4,63.66,67.9,59.9,56.2,49.4,74.3,42.6,54.2,62,62.3,41.8,51.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925 Feb/Mar bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937 Feb 5.5 and March 3.1 estimated from adjacent stations and total 43.1 classed as estimated so omitted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1941 Jan 3.9, Feb 5.7, Mar 5.4 and total 47.7 all estimated by ref to nearby stations so omitted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1942 Jan 4.6, Feb 2.6, Mar 3.5 and total 48.2 all estimated by ref to nearby stations so omitted",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"various in 1944, 1945 and 1947 part estimated but totals considered ok so all left as transcribed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"various in 1951, 19152, 1955, 1956, 1957 ditto",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
