"MANCHESTER (OLD TRAFFORD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2829,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.23,,2.38,2.11,1.74,3.36,2.82,3.90,4.95,2.81,,
February,3.81,,2.87,0.04,2.85,1.67,4.53,0.96,3.84,1.78,,
March,0.26,,2.80,2.36,0.91,1.30,1.29,0.98,1.42,2.88,,
April,3.52,,1.16,1.83,2.31,0.83,2.29,0.28,2.19,1.70,,
May,2.88,,1.63,1.94,0.73,0.76,1.96,3.54,1.59,0.96,,
June,5.13,,3.05,2.16,2.87,2.84,1.12,3.20,2.55,0.95,,
July,4.35,,2.36,2.15,1.19,2.54,2.10,4.50,6.00,3.83,,
August,7.62,,1.44,2.85,1.56,2.10,2.40,2.36,1.54,1.45,,
September,2.85,,1.21,2.91,5.03,4.15,0.85,1.84,0.88,3.37,,
October,1.70,,4.26,4.50,4.45,2.64,1.72,6.20,1.47,3.77,,
November,5.65,,1.47,1.43,4.14,3.34,1.89,3.83,5.35,6.13,,
December,1.56,,0.49,4.64,4.05,2.82,2.27,4.12,3.20,3.11,,
Total,43.56,,25.12,28.92,31.83,28.35,25.24,35.71,34.98,32.74,,
Calc annual,43.56,0.00,25.12,28.92,31.83,28.35,25.24,35.71,34.98,32.74,,
Difference,0.00,NaN,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,,
