TILLICOULTRY (WESTBOURNE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS 921 969,Long,-3.737712,Lat,56.153265,Elevation,66,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,2.59,1.9,4.47,1.69,3.53,3.8,4.17,5.24,4.37,2.84,3.38,4.52,4.95,3.88,7.33,1.91,4.14,3.31,4.53,2.95,3.35,1.11,5.77,4.18,5.52,4.16,1.64,2.5,5.19,4.5,3.29,3.2,3.96,,,,
February,,,,,3.61,5.41,3.87,0.59,3.39,1.3,3.59,0.35,2.58,4.24,0.86,4.73,5.73,2.22,3.71,1.88,0.7,2.92,0.08,3.49,0.13,2.48,3.18,4.41,1.09,4.56,1.48,3.76,1.38,2.07,1.16,4.51,2.51,,,,
March,,,,,4.29,1.94,1.97,1.61,0.88,2.7,2.56,3.72,2,1.5,0.8,1.84,1.99,2.62,4.32,0.65,2.3,1.13,2.6,2.13,4.32,1.62,2.7,2.89,1.39,2.74,3.23,2.7,3.24,1.1,0.2,2.09,2.57,,,,
April,,,,,1.53,1.6,2.29,1.5,0.69,2.4,1.84,0.99,1.64,3.41,2.06,4.32,2.08,1.76,1.12,1.16,1.21,2.43,3.34,1.63,5.52,3.03,1.35,1.74,0.39,1.66,2.96,1.35,2.77,1.68,2.19,1.35,0.71,,,,
May,,,,,2.7,1.1,4.55,2.48,2.14,1.05,2.74,2.03,2.27,1.59,5.41,5.09,2.55,2.57,1.64,2.59,1.35,3.36,3.42,1.47,2.03,0.55,0.88,2.34,4.28,1.94,1.71,3.89,3.07,5.09,1.98,4.57,1.79,,,,
June,,,,,0.69,1.76,3.16,1.85,0.83,2.3,1.86,0.28,1.62,0.91,2.27,0.31,2.79,4.43,4.02,2.29,2.72,6.11,1.07,1.5,1.94,3.27,1.48,2.38,5.05,2.32,0.57,0.91,1.22,3.45,2.48,3.2,2.19,,,,
July,,,,,3.74,3.89,4.27,1.48,3.08,1.36,2.53,2.7,4.01,3.72,4.87,1.87,4.03,5.16,2.06,3.03,3.31,5.57,3.51,4.39,3.63,1.4,3.56,3.15,4.35,5.76,4.07,3.04,2.31,2.75,2.66,3.56,4.42,,,,
August,,,,,4.02,4.65,2.6,5.1,2.87,2.46,4.1,5.66,1.96,6.8,4.18,4.07,3.17,7.99,5.43,5.6,6.21,1.81,1.34,2.37,3.69,3.12,3.45,3.89,2.27,2.97,1.3,4.42,3.74,5.09,2.67,2.88,4.02,,,,
September,,,,,1.07,1.52,1.16,2.07,4.85,2.26,2.48,1.65,1.88,4.22,3.55,4.16,4.26,5.2,3.52,1.06,3.99,1.4,3.1,1.37,3.88,5.1,3.96,2.14,4.55,2.52,3.05,1.5,4.77,4,3.45,6.15,6,,,,
October,,,,,1.71,3.34,5.96,4.17,3.4,1.21,1.23,3.84,1.94,3.74,3.91,3.02,4.58,5.19,5.24,3.82,4.27,2.81,5.47,2.91,5.19,7.54,3.46,2.95,7.19,2.7,4.27,4.62,3.78,6.58,3.71,5.16,0.6,,,,
November,,,,,3.97,2.23,4.37,3.92,2.6,4.01,3.36,2.13,2.81,3.07,2.88,1.52,5.28,3.52,4.29,5.27,5.1,6.78,2.4,2.08,0.72,4.05,3.11,0.56,6.15,6.47,5.09,3.17,0.53,2.41,6.25,0.37,,,,,
December,,,,,6.99,5.25,4.19,1.93,3.4,6.63,3.71,3.48,2.67,3.06,5.61,3.05,1.52,1.38,4.52,5.98,3.97,1.94,6.21,1.16,4.95,2.29,3.91,3.36,2.63,1.95,3.03,2.16,3.28,1.41,4.66,3.48,,,,,
Total,,,,,36.91,34.59,42.86,28.39,31.66,31.48,34.17,32.07,29.75,39.1,39.78,38.5,42.93,45.92,47.2,35.24,39.27,39.57,37.07,27.45,39.35,35.56,36.81,33.99,44.86,39.75,32.4,34.02,35.28,40.13,34.7,40.52,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 1946 Move to cemetery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
