RICHHILL SANDYMOUNT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IH924495,Long,-6.578326,Lat,54.385869,Elevation,200,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,3.78,2.76,2.98,2.26,3.51,1.76,4.78,2.82,3.9,1.24,3.12,2.56,3.15,1.95,3.47,1.37,2.76,5.54,2.85,3.4,2.99,1.59,4.67,4.38,4.02,2.04,3.8,2.25,6.07,1.66,1.23,3.39,4.61,1.13,1.92,3.86,2.12,4.93,3.41,1.98,2.9
February,2.26,1.23,2.45,5.09,0.86,3.18,2.11,1.38,3.66,2.59,1.1,2.3,0.07,2.45,0.13,3.3,1.81,3.78,0.99,2.4,2.54,2.69,1.53,1.35,0.73,2.39,1.86,0.94,1.33,2.01,2.32,3,1,1.61,4.37,3.06,2.41,2.39,3.84,0.89,2.38
March,2.43,2.52,1.2,1.03,0.95,0.96,1.22,2.2,2.8,0.2,1.95,1.52,2.15,1.76,1.21,1.2,1.8,2.73,0.76,3.41,3.71,3.01,2.99,0.75,0.22,0.77,1.19,4.55,1.94,1.6,1,2.21,1.2,0.33,3.29,0.97,2.47,2.81,1.3,2.67,2.11
April,3.34,0.65,3.15,2.74,2.06,2.45,1.7,1.31,1.38,0.9,1.48,2.92,2.08,0.92,2.23,2.04,0.55,2.65,0.09,2.22,3.53,1.95,2.96,1.81,2.01,1.52,0.84,2.8,2.41,1.9,2.6,1.85,1.47,2.38,0.46,2.16,1.19,1.16,1.01,2.35,2.67
May,3.32,2.3,1.35,1.04,4.19,4.65,2.92,1.87,0.98,2.27,2.27,4.01,3.43,2.46,2.72,0.64,1.27,1.24,4.25,1.12,0.66,2.75,3.4,2.76,1.38,3.29,0.98,3.25,2.12,1.73,1.05,1.77,1.49,1.73,4.62,2.87,0.94,2.83,2.44,1.28,2.51
June,1.21,0.46,1.91,0.82,2.5,1.08,2.47,2.44,5.04,1.85,3.98,4.5,1.01,2.78,1.11,4.12,3.58,1.88,3.2,1.54,1.45,0.53,0.08,2.83,3.38,4.03,2.69,3.43,4.67,1.05,2.25,2.66,2.19,2.78,2.06,4.29,2.44,1.13,5.29,1.72,2.14
July,3.98,3.66,2.59,2.79,4.16,3.84,3.22,2.68,1.72,2.86,3.59,4.34,5.13,2.7,2.51,1.45,7.52,3.09,4.33,4.84,5.36,3.34,3.98,1.97,3.71,4.33,3.22,3.52,2.09,2.27,5.16,3.43,0.88,4.65,4.26,1.72,3.66,4.02,5.42,3.38,3.83
August,2.18,3.72,4.33,4.79,4.24,1.53,2.9,3.38,4.52,5.4,5.92,2.49,2.79,1.45,6.06,2.72,2.06,2.99,2.9,1.62,0.54,4.47,3.94,4.9,3.56,2,4.95,0.3,3.02,3.25,5.52,4.59,4.02,4.15,3.02,0.91,7.1,4.64,3.86,0.94,4.81
September,2.05,0.82,2.46,3.1,5.04,2.87,1.63,5.28,1.97,1,3.92,2.24,2.98,0.29,4.5,3.67,3.72,2.35,2.45,1.84,2.41,0.98,3.97,1.57,4.05,2.29,6.06,2.56,2.59,2.53,6.24,2.28,1.23,3.38,3.62,3.37,4,3.58,3.41,1.4,3
October,5.21,2.1,0.86,2.34,1.87,2.63,3.01,2.29,4.56,5.56,4.42,2.1,2.8,1.98,4.76,3.4,2.62,2.87,5.21,3.64,4.26,3.78,2.18,2.41,3.61,3.33,1.39,1.66,2.05,4.09,3.38,0.72,3.96,2.11,4.96,1.75,1.59,3.61,3.78,3.75,5.13
November,2.19,2.8,1.19,3.16,2.18,1.55,2.83,2.98,4.09,3.11,3.16,4.61,1.65,0.9,0.68,3.82,3.33,1.38,4.49,4.26,3.66,3.48,0.49,2.11,3.98,0.5,3.62,3.41,2.6,2.17,3.04,5.44,2.44,2.42,4.35,2.36,2.07,1.16,1.62,3.11,3.33
December,3.39,3.01,2.64,2.36,3.23,2.56,0.96,1.62,2.26,5.44,2.54,2.22,4.03,1.64,4.76,2.58,2.66,2.1,3.87,1.83,3.58,1.33,3.54,2.23,2.77,2.48,3.52,2.51,4.62,3.48,2.18,4.47,3.61,3.39,3.98,3.93,4.72,4.67,4.64,4.54,3
Total,35.34,26.03,27.11,31.52,34.79,29.06,29.75,30.25,36.88,32.42,37.45,35.81,31.27,21.28,34.14,30.31,33.68,32.6,35.39,32.12,34.69,29.9,33.73,29.07,33.42,28.97,34.12,31.18,35.51,27.74,35.97,35.81,28.1,30.06,40.91,31.25,34.71,36.93,40.02,28.01,37.81
