"ETON, TANGIER ISLAND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,993,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.77,2.51,2.92,1.44,2.77,1.77,2.76,2.28,3.74,1.08,2.96,
February,0.39,0.20,2.32,3.80,0.45,3.72,2.16,3.96,1.72,0.59,0.86,
March,1.61,0.79,2.00,2.15,1.47,0.86,0.26,2.77,1.76,0.06,1.42,
April,3.71,0.87,3.06,2.44,3.11,1.76,2.75,1.44,1.32,0.92,2.04,
May,1.63,1.48,0.96,1.93,3.73,2.24,1.93,1.16,1.85,2.24,1.87,
June,2.47,0.28,1.26,0.34,2.75,0.02,3.13,3.07,1.89,1.02,1.12,
July,5.27,0.16,3.68,2.94,3.98,4.19,2.04,2.29,1.87,1.14,1.42,
August,1.37,1.43,3.20,2.22,2.53,2.89,1.17,3.38,2.12,1.17,3.31,
September,2.20,2.41,1.98,1.65,3.02,2.91,2.45,4.97,1.10,0.32,3.20,
October,2.00,1.19,1.03,5.75,3.61,2.66,2.58,1.60,4.36,3.50,0.87,
November,1.18,1.75,1.41,1.68,2.82,2.06,5.18,2.81,2.20,5.88,3.81,
December,2.08,1.48,2.98,2.52,3.86,2.36,0.34,2.61,2.36,5.61,2.13,
Total,26.68,14.55,26.80,28.86,34.10,27.44,26.75,32.34,26.29,23.53,25.01,
Calc annual,26.68,14.55,26.80,28.86,34.10,27.44,26.75,32.34,26.29,23.53,25.01,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
