"NEWCASTLE WESTGATE STREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2677,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.73,,2.84,1.12,,,,,,,,
February,0.74,,2.28,3.36,,,,,,,,
March,2.98,,1.94,1.54,,,,,,,,
April,3.02,,1.48,,,,,,,,,
May,3.23,-999.00,1.07,,,,,,,,,
June,0.85,,1.35,0.99,,,,,,,,
July,3.20,,5.18,,,,,,,,,
August,1.88,,2.42,,,,,,,,,
September,1.24,,3.98,,,,,,,,,
October,1.92,,1.58,2.16,,,,,,,,
November,0.82,,0.73,,,,,,,,,
December,3.75,,3.90,,,,,,,,,
Total,26.36,,28.75,,,,,,,,,
Calc annual,26.36,0.00,28.75,9.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
