NEWCASTLE CHRONICLE OFFICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ248639,Long,-1.614149,Lat,54.969109,Elevation,148,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,1.59,1.06,1.66,5.11,1.25,1.84,0.8,2.63,2.82,1.75,1.16,2.36,1.95,0.4,2.08,0.34,1.42,0.81,2.49,1.68,3.03,4.37,1.82,1.73,0.89,3.15,2.42,2.65,2.73,-999,2.84,1.12,,,,,,,
February,,,2.63,3.55,3.22,1.16,0.45,1.39,1.12,1.01,6.54,1.67,1.15,1.53,2.82,0.7,0.82,0.96,1.32,1.45,2.72,0.56,2.61,0.44,1.11,2.51,2.41,0.82,0.98,1.9,0.74,-999,2.28,3.36,,,,,,,
March,,,1.57,0.92,0.72,2.07,2.6,3.04,2.07,1.47,1.77,1.61,0.61,1.15,1.17,1.15,1.13,0.92,3.67,4.99,0.4,1.91,1.4,2.8,2.03,1.8,3.5,2.06,1.11,2.21,2.98,-999,1.94,1.54,,,,,,,
April,,,1.19,0.41,1.11,1.29,0.73,1.52,2.13,2.42,1.25,1.14,1.25,1.37,1.37,2.76,1.25,2.05,2.8,2.86,2.31,1.58,0.13,2.8,0.51,0.35,1.02,3.17,1.11,1.33,3.02,-999,1.48,,,,,,,,
May,,,2.72,1.83,2.37,0.56,0.66,1.16,2.23,3.74,1.61,1.04,2.2,2.27,2.65,0.46,4.3,4.22,1.66,1.58,2.7,0.42,2.4,2.28,1.16,1.91,2.8,2.48,1.51,0.82,3.23,1.52,1.07,,,,,,,,
June,,,2.51,0.74,3.06,2.41,2.24,2.54,1.99,1.64,4.57,2.88,1.78,2.96,1.86,1.15,1.3,2.95,0.25,2.22,1.49,4.51,5.37,0.84,3.98,0.4,1.93,1.16,0.45,1.05,0.85,,1.35,0.99,,,,,,,
July,,,1.49,3.9,2.1,4.97,2.84,1.28,0.7,2.29,1.49,3.1,3.12,4.52,1.28,2.19,1.45,1.47,3.04,2.19,2.3,1.06,2.61,0.59,2.89,2.92,2.88,0.83,3.96,1.34,3.2,,5.18,,,,,,,,
August,,,3.42,2.35,2.47,3.41,1.99,2.73,1.9,0.82,6.58,2.04,2.6,1.76,2.12,1.98,2.83,2.16,1.41,3.08,2.28,2.42,4.95,1.24,1.75,1.96,2.71,7.37,0.85,1.89,1.88,,2.42,,,,,,,,
September,,,2.55,1.59,0.69,0.44,2.08,2.68,0.26,2.57,0.77,1.5,0.32,1.24,0.94,1.63,0.42,0.51,1.57,1.65,0.62,2.38,2.12,5.63,1.94,1.92,1.47,1.52,4.78,0.69,1.24,,3.98,,,,,,,,
October,,,4.57,0.74,4,3.78,5.45,1.19,4.04,1.99,6.94,1.91,2.53,8.66,0.69,2.42,3.73,5.34,1.18,1.98,2.76,2.12,3.37,1.68,2.04,1.46,2.53,2.29,2.05,5.36,1.92,,1.58,2.16,,,,,,,
November,,,1.2,2.7,0.9,2.11,1.44,1.74,3.64,1.42,2.99,5.59,1.11,2.38,2.96,3.15,2.82,1.35,1.19,0.55,2.8,3.59,1.56,1.19,3.42,1.49,3.39,0.96,1.21,3.94,0.82,,0.73,,,,,,,,
December,,,1.57,1.51,1.2,2.04,4.58,2.13,1.21,3.38,1.85,2.68,2.74,1.98,1.64,0.31,3.28,3.03,0.86,4.03,1.85,2.94,1.41,1.29,3.18,6.19,4.11,2.68,3.19,2.74,3.75,,3.9,,,,,,,,
Total,,,27.01,21.3,23.5,29.35,26.31,23.24,22.09,25.38,39.18,26.91,20.57,32.18,21.45,18.3,25.41,25.3,20.37,27.39,24.72,25.17,30.96,25.15,25.83,24.64,29.64,28.49,23.62,25.92,26.36,,28.75,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921 Jan-Apr bracketed 6.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921 May 1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
