ASHORNE (VICTORIA COTTAGE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP306572,Long,-1.553574,Lat,52.212174,Elevation,160,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,3.26,0.89,2.37,1.17,1.6,2.26,4.24,2.67,2.42,2.24,1.5,2.73,1.29,2.63,2.38,3.4,0.85,3,1,1.42,1.92,1.58,0.59,2.17,2.67,2.41,3.33,3.06,3.06,2.53,3.73,1.83,1.38,1.53,1.75,4.2,1.03,0.37,2.29,1.57,0.97,0.86,1.9,3.38,1.22,2.66,4.06,3.98
February,,,,0.78,1.36,2.58,3.44,0.87,1.21,2.69,0.82,0.25,2.4,3.55,0.61,2.2,2.08,2.84,1.5,0.45,0.52,2.5,0.32,3.14,0.3,1.96,1.58,3,0.66,1.1,1.47,1.94,0.7,1.38,1.02,1.7,2.04,1.47,1.01,0.71,4.05,2.53,0.53,1.16,2.32,1.33,0.65,2.54,3.33,0.1,1.57
March,,,,3.18,2.85,1.12,4.02,1.65,1.12,4.11,2.73,1.08,1.85,1.95,0.6,0.6,0.81,2.09,1.8,0.04,1.4,0.05,1.17,2.5,1.37,0.35,1.5,2.02,0.18,1.86,2.07,2.41,1.5,0.77,0.17,0.66,0.97,6.5,0.92,1.55,1.2,3.92,1.88,1.08,1.92,1.77,0.8,2.02,1.08,2.12,0.87
April,,,,2.92,0.8,0.64,1.41,1.15,3.13,1.69,4.45,1.67,2.69,2.18,2.88,1.7,2.7,1.55,1.6,0.86,2.22,3.8,2.78,0.52,1.83,2.87,1.56,3.1,0.11,1.28,1.88,0.96,0.58,0.78,1.71,0.49,1.72,1.74,1.53,2.35,1.88,2.38,1.95,1.77,0.63,0.9,0.73,0.16,0.53,2.78,0.67
May,,,,2.51,1.26,2.25,2.23,2.85,1.89,0.97,2.51,1.5,0.78,1.51,4.8,2.25,3.06,0.75,0.45,1.5,2.51,3.75,6.72,1.7,0.74,1.82,0.18,2.54,1.47,1.41,1.76,2.05,2.81,3.17,0.87,1.58,2.01,1.64,2.75,2.86,2.12,3.34,2.35,1.1,2.97,4.25,0.75,1.3,2.02,0.41,1.22
June,,,,0.75,2.63,1.53,1.55,2,1.13,0.71,2.83,1.49,0.88,0.26,1.55,0.08,2.07,3.49,2.72,1.45,1.12,2.24,0.86,1.61,0.97,3.52,2.37,0.73,1.99,1.69,0.8,1.61,0.06,1.77,1.47,2.17,2.06,1.18,2.46,0.62,2.07,1.04,1.42,1.19,2.5,2.52,2.27,1.01,4.35,0.58,2.65
July,,,,1.96,2.38,3.95,2.4,1.1,2.34,3.59,3.89,0.43,3.89,2.42,3.06,3.27,1.78,2.29,1.41,1.2,4.6,3.09,2.85,2.18,2,0.68,5.17,2.77,1.48,4.48,3.29,3.46,1.41,0.48,1.93,0.86,1.5,3.23,1.65,1.2,2.62,0.98,0.33,3.12,2.45,0.42,1.73,3.2,2.68,1.25,2.87
August,,,,0.5,1.63,2.02,2.69,4.05,0.69,2.11,1.23,3.47,4.99,1.9,3.14,2.29,1.8,3.1,1.68,1.72,2.41,3.13,1.43,0.92,1.87,0.81,0.44,3.11,5.27,3.11,0.2,4.01,2.12,1.27,1.42,1.86,4.82,0.3,3.93,1.35,3.36,5.96,4.25,3.08,3.31,0.2,5.13,2.6,2.97,0.82,3.67
September,,,0.62,2.13,0.93,1.23,0.99,1.57,4.92,1.64,3.81,1.39,2.17,2.16,3.93,2.95,0.86,4.95,0.59,0.96,2.8,2.44,2.98,1.55,1.8,4.93,2.68,1.31,2.33,1.37,0.69,0.57,0.56,1.44,2.43,1.13,2.69,1.71,3.43,2.12,3.33,1.65,1.08,1.71,2.35,1.34,2.29,3.41,3.48,0.15,3.56
October,,,2.11,2.72,2.05,2.01,2.27,2.89,1.63,1.81,1.85,1.28,0.58,4.41,3.5,3.24,2.02,1.2,3.52,2.86,1.66,0.77,2.42,2.37,1,2.16,0.98,2.1,2.53,3.57,3.41,2.36,2.21,1.59,2.56,3.59,0.35,0.31,2.71,5.49,0.7,0.96,3.04,2.12,2.73,1.27,1.61,1.32,2.3,2.29,3.87
November,,,1.38,2.66,2.84,2.36,2.86,1.52,1.48,1.67,0.66,2.03,1.13,1.64,2.15,1.26,4.58,2.35,2.56,5.63,2.8,2.17,1.4,0.83,1.58,5.01,1.9,3,2.08,3.67,6.07,2.68,1.78,1.19,3.41,0.2,4.78,1.4,1.22,2.25,3.55,4.78,2.39,1.05,4.35,1.02,0.69,1.54,2.37,1.83,3.03
December,,,3.13,0.86,5.74,3.87,2.85,0.5,2.59,3.69,2.05,1.63,2.89,2.4,2,2.1,0.51,2.3,2.1,4.82,2.62,0.66,0.15,0.33,3.45,3.03,1.82,0.7,3.88,1.32,1.34,1.41,2.57,0.67,1.15,2.86,2,1.96,1.94,1.3,1.32,1.61,2.26,0.93,1.89,1.82,2.88,2.25,2.21,3.26,3.41
Total,,,,24.23,25.36,25.93,27.88,21.75,24.39,28.92,29.5,18.64,26.49,25.88,30.95,23.23,24.9,29.29,23.33,22.34,27.66,25.6,24.5,19.57,18.49,27.73,22.35,27.05,24.39,28.19,26.04,26.52,18.83,18.24,19.97,18.48,26.47,23.19,27.75,22.83,26.57,31.44,23.05,19.28,28.28,18.74,22.91,22.57,29.98,19.65,31.37
