"LOCH NESS DRUMNADROCHIT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,7.22,3.21,5.64,2.16,3.75,2.46,3.05,1.66,3.07,3.91,,
February,0.58,1.80,2.39,4.87,7.48,0.83,1.31,2.42,5.88,2.03,,
March,3.41,2.87,2.03,1.20,4.34,7.20,3.30,2.65,2.53,2.63,,
April,1.66,0.73,1.58,1.61,0.41,2.37,2.27,1.83,1.66,3.38,,
May,1.21,2.93,2.65,1.03,3.65,1.67,0.85,2.50,2.61,1.75,,
June,2.36,1.25,2.46,2.34,1.66,4.94,3.55,3.21,2.10,1.56,,
July,3.09,5.44,2.40,2.36,3.29,2.14,2.09,2.22,2.22,2.47,,
August,3.25,3.42,3.90,2.65,5.55,3.64,1.78,2.82,2.45,1.02,,
September,1.74,3.56,4.08,3.39,0.60,2.27,4.01,4.48,2.76,4.65,,
October,4.54,2.04,6.50,4.31,1.96,3.93,8.42,1.86,2.68,3.05,,
November,3.10,1.60,2.96,4.00,2.19,2.88,1.15,2.87,4.00,5.51,,
December,0.62,5.26,2.73,5.84,4.97,3.91,3.41,5.77,9.73,3.15,,
Total,32.78,34.11,39.32,35.76,39.85,38.24,35.19,34.29,41.69,35.11,,
Calc annual,32.78,34.11,39.32,35.76,39.85,38.24,35.19,34.29,41.69,35.11,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
