"CRANMORE, BALLINROBE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IM1900064100,Long,-9.224998,Lat,53.620641,Elevation,99,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,5.5,3.5,10.5,4.47,5.04,,,,,,,4.16,5.19,2.98,4.38,7.3,2.93,3.85,3.18,6.87,3.9,2.16,2.58,3.69,6.2,6.57,4.46,4.96,7.16,6.65,4.59,7.01,2.42,5.98,6.14,5.98,4.2,3.46,8.3,4.25,4.49,4.36,2.36,6.55,5.32,7.69,6.28,,,,,,,,,
February,,,,,,0.5,5,3.91,2.63,4.18,,,,,,,3.55,4.6,1.07,3.59,0.95,0.59,2.56,5.99,7.24,0.47,2.13,4.26,4.38,3.96,3.17,1.43,2.7,7.35,5.7,3.2,4.81,3.36,3.2,2.62,6.75,6.1,4.31,3.67,9.68,6.54,4.94,1.27,6.3,2.24,4.68,2.06,,,,,,,,,
March,,,,,,1.5,4.1,2.71,2.21,4.09,,,,,,,4.85,1.27,3.57,2.35,2.8,2.19,1.85,0.88,3.25,5.3,6.12,7.78,1.76,2.2,1.08,4.1,4.01,7.16,3.42,6.83,3.74,4.87,5.56,3.32,3.94,2.6,5.32,7.56,5.49,1.47,2.28,3.62,1.95,3.38,4.74,5.33,,,,,,,,,
April,,,,,,1.3,2.5,4.71,2.8,2.65,,,,,,,2.89,2.36,2.5,2.53,2.22,2.02,1.62,2.09,5.4,2.11,1.08,4.53,3.76,3.56,3.23,3.68,2.64,1.52,4.14,1.5,2.47,2.96,3.02,4.55,2.44,2.7,1.17,4.73,2.6,2.89,3.97,2.46,1.05,2.15,3.68,1.51,,,,,,,,,
May,,,,,,3.2,0.2,3.94,3.96,2.35,,,,,,,5.18,1.83,3.45,5.16,2.64,2.37,4.29,2.85,5.74,0.93,0.64,2.56,2.51,2.35,5.81,2.85,2.1,2.61,2.78,2,5.13,4.7,4.28,2.9,2.45,2,2.36,4.48,2.27,1.06,4.57,2.74,2.06,3.33,4.81,1.99,,,,,,,,,
June,,,,,,3,2,2.65,6.67,6.44,,,,,,,1.48,0.82,5.84,1.58,3.54,2.36,2.58,2.03,2.99,1.02,4.1,6.25,2.57,2.95,6.23,2.55,2.03,1.03,2.98,2.23,3,4.4,2.12,0.88,4.3,2.9,5.74,2.79,1.15,1.75,2.4,3.36,1.49,3.76,2.95,0.45,,,,,,,,,
July,,,,,,1,1.5,3.15,1.26,3.45,,,,,,,4.63,3.23,4.76,2.25,4.3,2.26,3.67,2.66,4.83,5.31,5.17,2.4,1.73,3.04,2.85,1.14,1.6,5.28,5.62,1.48,2.94,3.11,1.42,2.51,3.7,4.01,3.32,0.53,3.17,3.6,0.94,3.16,4.41,1.42,3.7,4.12,,,,,,,,,
August,,,,,,3.2,4.3,3.1,4.98,6.71,,,,,,,4.63,5.08,3.63,5.64,3.09,7.63,7.49,3.97,2.34,7.67,3.55,7.37,4.94,3.31,4.76,3.55,2.96,7.77,6.13,4.44,4.37,3.62,4.08,0.47,6.13,4.23,3.92,1.4,3.86,2.73,2.91,8.63,4.07,3.89,2.32,3.61,,,,,,,,,
September,,,,,,4,4.5,2.22,3.25,4.47,,,,,,,7.49,5.39,0.92,2.65,3.14,4.8,5.79,2.2,0.23,1.91,6.34,2,3.25,2.78,2.48,9.07,1.89,6.77,3.97,2.2,1.79,2.69,8.98,2.49,1.18,2.76,0.28,3.54,3.29,3.53,2.53,2.9,8.88,4.03,3.53,1.19,,,,,,,,,
October,,,,,,3.5,5,6.05,4.09,1.85,,,,,,,5.36,3.48,3.65,6.93,2.51,9.64,3.94,4.32,4.45,4.5,5.13,2.88,3.08,3.31,6.47,3.26,3.39,7.14,2.83,1.94,4.74,4.53,2.04,10.72,2.18,3.69,4.02,5.16,3.87,4.01,10.51,8.4,6.5,2.57,2.61,6.17,,,,,,,,,
