"CHRYSTON SCHOOLHOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5185/4,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,7.94,3.25,3.75,1.55,4.28,2.93,6.94,5.03,1.82,,
February,,0.05,3.04,0.28,4.09,1.97,4.89,1.41,5.31,1.77,,
March,,2.04,2.24,3.11,2.10,2.43,1.33,3.20,3.32,3.99,,
April,,3.48,2.47,3.81,2.61,1.25,1.75,0.70,1.98,3.21,,
May,,3.09,1.99,2.44,0.55,1.07,1.94,3.93,0.90,1.05,,
June,,0.86,1.11,2.12,3.17,1.69,3.54,4.95,2.28,1.06,,
July,,4.59,4.57,2.75,1.71,5.64,3.00,4.35,4.58,4.78,,
August,,1.84,3.11,4.59,2.67,4.43,3.83,2.96,1.75,1.95,,
September,,4.55,1.21,4.70,5.19,4.43,2.12,3.51,2.34,3.49,,
October,,5.88,2.29,5.86,8.89,2.97,3.63,7.92,2.66,4.49,,
November,,3.13,1.61,1.40,4.46,1.99,0.54,7.15,7.45,4.43,,
December,,6.72,0.85,2.43,2.19,4.22,2.57,2.80,1.71,3.44,,
Total,,44.17,27.74,37.24,39.18,36.37,32.07,49.82,39.31,35.48,,
Calc annual,0.00,44.17,27.74,37.24,39.18,36.37,32.07,49.82,39.31,35.48,,
Difference,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
