Rainfall at,PENRITH (LOWTHER CASTLE)
,
Station no,3689,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,3.97,9.41,6.85,5.42,2.40,6.98,5.84,6.75,6.92,1.15,
February,3.33,0.11,4.24,0.18,6.13,2.53,4.23,1.86,4.24,1.16,
March,0.90,3.15,2.68,2.56,1.35,2.88,2.10,2.06,3.94,4.01,
April,2.43,4.55,1.45,3.43,4.23,1.11,2.07,0.33,1.24,2.25,
May,2.66,3.33,3.64,3.46,0.80,1.63,2.45,2.83,0.59,1.33,
June,4.82,2.55,2.30,1.98,3.86,3.11,1.46,4.88,2.79,0.98,
July,4.28,5.24,2.88,1.74,1.80,5.34,2.06,5.14,4.14,4.76,
August,4.05,0.95,2.22,3.58,1.84,1.47,2.10,3.56,2.14,1.38,
September,2.04,4.54,1.95,4.64,7.12,4.33,3.11,2.18,1.68,4.26,
October,2.39,6.96,4.01,7.68,8.24,4.56,2.62,11.49,3.11,5.59,
November,9.00,2.90,1.87,0.59,4.39,4.48,0.96,8.51,6.51,5.32,
December,3.34,5.97,0.52,7.74,2.52,7.56,2.82,4.61,1.96,3.84,
Total,43.21,49.66,34.61,43.00,44.68,45.98,31.82,54.20,39.26,36.03,
Calc annual,43.21,49.66,34.61,43.00,44.68,45.98,31.82,54.20,39.26,36.03,
Difference,-0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,
