STEVENAGE-HIGH-STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL233251,Long,-0.2088985,Lat,51.910795,Elevation,319,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,0.91,3.55,3.62,3.13,3.3,3.54,1.27,1.62,3.48,3.03,1.6,2.29,1.62,4.04,1.43,2.53,0.28,1.29,1.34,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,1.55,2.43,3.71,1.7,0.82,2.32,1.43,1.23,1.37,1.97,1.46,0.97,2.33,1.9,1.43,2.98,2.39,3,1.87,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,2.76,1.48,1.41,2.74,2.59,2.04,1.95,1.36,2.21,1.72,0.71,0.78,2.78,2.05,1.16,0.9,0.77,1.6,1.27,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,0.87,0.59,2.04,2.4,2.46,2.07,0.69,2.4,1.79,0.89,1.79,1.54,3,3.29,2.2,2.16,1.91,0.9,3.16,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,2.63,1.62,1.38,3.86,0.64,3.74,0.85,0.74,2.71,2.19,0.72,2.21,0.71,2.44,4.69,3.59,0.72,0.95,1.52,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,1.86,1.91,3.14,0.98,0.42,1.48,0.73,2.72,3.15,1.75,1.4,2.9,1.12,1.14,2.3,5.25,2.78,1.72,2.73,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,0.24,5.58,2.79,4.56,0.34,0.78,1.08,3.58,3.95,2.01,1.36,5.95,0.99,2.81,1.5,3.92,5.05,2,1.83,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,0.72,4.22,2.89,2.08,5.44,0.85,1.62,0.46,1.72,2.28,1.53,1.2,1.9,3.22,4.71,4.37,0.83,5.09,2.05,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,2.44,0.56,3.37,1.85,2.58,3.36,1.8,4.61,0.84,2.44,3.12,2.46,4.35,1.91,1.04,2.54,4.63,2.66,2.03,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,1.43,6.3,1.79,2.22,2.83,1.21,3.54,0.93,3.94,2.4,2.51,3.94,1.17,1.17,2.13,0.78,5.36,2.71,5.81,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
