"HAYFIELD, OAKEN CLOUGH",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,26431617,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.21,1.23,2.72,2.56,2.73,4.95,2.44,1.87,2.08,3.64,,
February,2.65,2.39,1.25,0.94,2.20,3.47,3.95,0.82,3.30,1.27,,
March,0.83,1.76,3.60,3.92,3.92,1.31,1.81,2.05,2.24,3.76,,
April,4.00,2.42,0.82,3.30,1.37,1.42,2.87,1.25,2.02,1.73,,
May,2.60,1.26,2.79,2.43,2.46,1.34,2.49,1.63,3.50,1.60,,
June,3.55,3.45,4.60,2.22,3.20,1.91,3.90,2.20,1.80,2.41,,
July,5.75,0.36,5.36,1.70,4.37,5.25,2.46,1.45,4.29,3.40,,
August,6.05,2.97,8.23,2.23,4.20,4.42,2.49,5.22,4.28,4.23,,
September,0.52,2.71,2.74,1.46,2.90,0.78,2.41,1.75,9.15,2.42,,
October,2.40,2.57,2.95,3.27,2.70,1.95,4.71,4.25,2.29,3.30,,
November,4.03,3.80,2.16,2.94,3.85,2.58,2.70,3.45,1.95,2.82,,
December,5.86,6.15,4.05,2.16,5.60,6.55,2.75,1.24,5.83,6.45,,
Total,40.45,31.07,41.27,29.13,39.50,35.93,34.98,27.18,42.73,37.03,,
Calc annual,40.45,31.07,41.27,29.13,39.50,35.93,34.98,27.18,42.73,37.03,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,,
