"NAVAN  DURHAMSTOWN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.11,1.24,3.89,4.40,1.20,2.84,,,,,,
February,3.69,2.90,2.57,1.21,3.19,3.96,,,,,,
March,1.46,1.66,3.65,3.44,3.06,0.64,,,,,,
April,1.75,2.28,0.94,4.04,2.57,1.93,,,,,,
May,3.77,1.64,1.22,2.92,2.00,0.87,,,,,,
June,4.14,2.25,3.92,2.17,1.67,2.27,,,,,,
July,2.48,1.97,3.02,0.98,3.13,6.11,,,,,,
August,6.27,1.57,5.99,0.78,5.01,4.13,,,,,,
September,1.01,1.47,0.60,4.68,1.99,2.61,,,,,,
October,1.82,4.20,2.49,3.08,1.16,6.01,,,,,,
November,2.64,4.13,1.87,3.05,3.91,3.67,,,,,,
December,4.33,5.17,3.49,2.09,4.94,4.89,,,,,,
Total,36.47,30.48,33.65,32.84,33.83,39.93,,,,,,
Calc annual,36.47,30.48,33.65,32.84,33.83,39.93,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
