"NANTWICH DORFOLD HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2763,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.67,0.53,3.57,3.10,1.79,3.84,1.17,2.94,1.86,2.04,,
February,2.36,1.93,1.11,1.25,1.51,3.28,3.37,1.40,2.39,1.73,,
March,0.73,1.29,3.81,4.14,3.45,1.56,1.95,2.34,1.06,5.28,,
April,2.58,0.88,0.29,3.55,1.01,1.18,1.85,1.71,1.22,2.13,,
May,2.32,0.78,2.44,1.83,1.90,2.30,2.06,3.28,2.41,0.69,,
June,2.04,2.44,3.11,1.46,1.47,1.43,1.91,2.55,1.16,1.88,,
July,3.11,0.67,3.32,1.01,4.45,4.94,1.93,1.15,3.62,1.79,,
August,4.39,1.82,4.97,1.77,2.85,2.48,3.50,6.34,2.75,2.84,,
September,0.40,2.70,1.65,1.61,2.06,0.55,2.25,1.18,5.78,2.45,,
October,2.70,2.43,2.49,3.23,1.23,1.73,3.65,5.17,1.59,3.73,,
November,5.69,2.58,3.16,2.26,3.47,3.05,2.51,2.90,2.11,2.04,,
December,3.72,4.42,2.36,1.65,6.27,5.06,2.36,1.22,4.96,5.12,,
Total,31.71,22.47,32.28,26.86,31.46,31.40,28.51,32.18,30.91,31.72,,
Calc annual,31.71,22.47,32.28,26.86,31.46,31.40,28.51,32.18,30.91,31.72,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
