"MELLING HORNBY CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.98,2.13,,,,,,,,,,
February,7.87,6.04,,,,,,,,,,
March,0.94,1.92,,,,,,,,,,
April,2.50,3.77,,,,,,,,,,
May,2.67,3.00,,,,,,,,,,
June,3.49,3.41,,,,,,,,,,
July,4.27,0.75,,,,,,,,,,
August,6.96,4.01,,,,,,,,,,
September,0.42,3.77,,,,,,,,,,
October,2.60,4.80,,,,,,,,,,
November,4.08,5.81,,,,,,,,,,
December,6.01,8.51,,,,,,,,,,
Total,47.79,47.92,,,,,,,,,,
Calc annual,47.79,47.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
