"STRATFORD ON AVON KING EDWARD VI SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,3.42,0.74,2.49,,,,,,
February,,,,1.05,1.09,2.14,,,,,,
March,,,,2.96,2.17,1.28,,,,,,
April,,,,2.48,1.02,0.71,,,,,,
May,,,,2.14,1.31,3.25,,,,,,
June,,,,1.00,2.33,1.39,,,,,,
July,,,4.14,1.50,4.05,5.57,,,,,,
August,,,6.70,0.74,1.46,1.27,,,,,,
September,,,0.68,2.23,0.74,0.67,,,,,,
October,,,2.79,2.45,1.39,2.57,,,,,,
November,,,1.07,2.36,1.71,1.95,,,,,,
December,,,2.90,0.93,4.90,3.47,,,,,,
Total,,,,23.26,22.91,26.76,,,,,,
Calc annual,0.00,0.00,18.28,23.26,22.91,26.76,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,,
