"CRAY STATION POST OFFICE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4190,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,9.25,3.50,7.00,6.40,6.50,8.50,10.00,,11.00,9.00,,
February,12.50,6.00,6.00,5.20,14.00,14.10,10.00,4.40,6.00,6.50,,
March,3.00,3.50,13.00,13.80,14.50,2.10,3.70,4.70,5.50,9.50,,
April,5.75,4.00,0.60,12.60,3.00,3.00,6.00,3.90,3.00,3.80,,
May,3.00,2.50,1.90,5.20,4.70,3.60,4.50,5.50,3.60,2.00,,
June,5.50,5.00,6.50,3.20,2.70,3.30,4.50,3.30,3.50,4.00,,
July,5.00,0.70,4.50,1.00,4.70,8.50,2.50,4.80,6.00,1.20,,
August,7.25,6.80,8.00,2.60,6.00,3.50,6.00,18.50,2.80,3.50,,
September,0.25,2.90,1.00,3.80,2.60,1.50,3.50,3.80,14.00,1.50,,
October,3.25,5.80,7.50,7.00,4.50,4.70,16.70,12.50,6.50,2.50,,
November,7.00,11.70,6.20,11.90,11.20,6.00,8.00,6.00,7.00,5.70,,
December,15.25,12.50,12.50,5.60,18.90,18.20,5.00,3.00,15.50,10.00,,
Total,77.00,64.90,74.70,78.30,93.30,77.00,80.40,70.40,84.40,59.20,,
Calc annual,77.00,64.90,74.70,78.30,93.30,77.00,80.40,70.40,84.40,59.20,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
