"BARNANE TEMPLEMORE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,,,
May,,,,,,,,,,4.33,,
June,,,,,,,,,,3.45,,
July,,,,,,,,,,1.80,,
August,,,,,,,,,,2.82,,
September,,,,,,,,,,2.50,,
October,,,,,,,,,,1.26,,
November,,,,,,,,,,2.66,,
December,,,,,,,,,,7.21,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.03,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
