"CHESTER LE STREET BIDDICK HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.66,1.75,3.11,4.61,1.91,2.35,0.98,3.17,2.29,3.01,,
February,2.45,0.83,2.39,0.74,1.59,3.07,2.61,0.95,1.10,-999.00,,
March,0.71,2.24,2.34,2.70,1.77,2.47,3.93,2.11,1.23,3.19,,
April,2.39,1.45,0.10,3.72,0.66,0.56,1.36,2.58,1.50,1.61,,
May,2.10,0.73,3.05,2.88,1.33,2.25,2.41,3.02,1.34,1.18,,
June,1.65,5.00,4.62,1.26,4.16,0.58,2.57,1.14,0.64,1.69,,
July,2.48,0.82,3.30,0.91,2.55,2.50,2.43,0.93,3.54,1.84,,
August,2.73,2.16,5.24,1.58,1.53,2.98,2.72,7.57,1.18,2.28,,
September,0.79,2.00,1.86,3.38,2.06,1.51,1.48,1.16,4.53,1.02,,
October,3.29,2.61,3.18,2.11,2.18,1.41,2.78,1.88,2.50,5.51,,
November,3.39,4.02,2.04,1.39,4.30,1.69,3.50,0.98,1.08,4.48,,
December,2.11,3.41,1.64,1.11,5.11,6.63,3.00,2.57,3.19,2.65,,
Total,26.75,27.02,32.87,26.39,29.15,28.00,29.77,28.06,24.12,30.22,,
Calc annual,26.75,27.02,32.87,26.39,29.15,28.00,29.77,28.06,24.12,28.46,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,1.76,,
