"SKIPTON MOOR VIEW BATHS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,2.40,,,,,,,,,,,
April,4.83,,,,,,,,,,,
May,5.66,,,,,,,,,,,
June,2.24,,,,,,,,,,,
July,3.55,,,,,,,,,,,
August,6.19,,,,,,,,,,,
September,,,,,,,,,,,,
October,3.38,,,,,,,,,,,
November,4.73,,,,,,,,,,,
December,3.32,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,36.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
