"LUTON (PUMPING STATION)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1159,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.59,0.80,3.00,2.41,0.72,3.12,1.31,1.80,2.44,3.82,,
February,2.79,1.18,1.86,0.75,1.94,3.04,3.55,0.98,0.95,3.76,,
March,1.13,1.72,2.96,1.57,3.82,1.24,5.06,1.85,0.88,3.21,,
April,1.66,1.14,0.08,2.41,0.75,0.87,0.90,1.87,3.94,2.93,,
May,2.40,2.15,1.62,1.59,1.27,1.60,1.36,1.93,2.27,0.49,,
June,1.85,1.96,2.94,1.37,1.87,0.99,1.90,2.53,0.74,1.14,,
July,1.85,0.24,2.48,1.21,1.80,3.83,1.80,4.94,2.96,2.29,,
August,2.01,0.62,4.81,1.05,1.10,2.24,1.79,6.40,1.09,2.69,,
September,0.85,1.14,2.23,1.63,0.99,1.93,1.34,1.86,5.72,1.33,,
October,2.23,2.40,1.88,3.89,2.29,1.90,3.60,4.70,1.67,1.06,,
November,3.06,2.36,2.17,2.21,2.11,2.22,3.23,0.86,2.22,1.73,,
December,4.48,4.78,2.32,0.70,5.81,4.74,2.77,0.65,2.35,5.08,,
Total,25.90,20.49,28.35,20.79,24.47,27.72,28.91,30.37,27.23,29.53,,
Calc annual,25.90,20.49,28.35,20.79,24.47,27.72,28.61,30.37,27.23,29.53,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.30,0.00,0.00,0.00,,
