"SHREWSBURY HIGHFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.79,0.45,3.25,3.16,0.74,2.90,0.76,1.96,1.61,2.31,,
February,2.31,1.23,1.11,1.05,1.97,2.89,3.93,1.13,1.39,2.53,,
March,0.45,1.32,3.26,4.11,2.43,0.72,3.20,2.64,1.22,4.54,,
April,1.64,0.63,0.15,3.41,0.88,1.37,1.15,1.55,2.18,1.64,,
May,2.03,1.18,2.68,2.07,0.68,2.19,2.55,3.46,3.12,0.94,,
June,1.78,1.76,3.94,0.98,1.98,1.59,2.07,2.00,0.84,1.18,,
July,2.25,0.28,2.44,1.22,3.57,4.64,1.85,1.46,3.25,1.98,,
August,2.81,1.56,5.73,2.52,3.77,4.30,1.69,4.81,1.51,2.67,,
September,0.60,1.91,0.58,1.85,0.97,0.71,0.92,1.11,6.16,2.39,,
October,3.17,2.75,2.50,3.68,1.97,2.06,3.73,3.32,1.88,3.50,,
November,3.61,2.59,2.23,1.82,3.32,2.86,2.15,1.31,1.41,1.24,,
December,4.64,3.30,2.24,1.28,6.01,4.54,1.70,0.85,3.57,3.11,,
Total,27.08,18.96,30.11,27.15,28.29,30.77,25.70,25.60,28.14,28.03,,
Calc annual,27.08,18.96,30.11,27.15,28.29,30.77,25.70,25.60,28.14,28.03,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
