"MOORLANDS, COBHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,1.12,,,,
February,,,,,,,,0.76,,,,
March,,,,,,,,1.50,,,,
April,,,,,,,,2.12,,,,
May,,,,,,,,3.08,,,,
June,,,,,,,,2.70,,,,
July,,,,,,,,4.87,,,,
August,,,,,,,,4.18,,,,
September,,,,,,,,1.14,,,,
October,,,,,,,,2.81,,,,
November,,,,,,,,1.04,,,,
December,,,,,,,,1.38,,,,
Total,,,,,,,,26.70,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.70,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,NaN,NaN,,
