"MAYFIELD FIVE ASHES STONEHURST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,513,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.39,1.50,2.71,5.00,0.99,4.14,1.67,1.50,3.76,6.50,,
February,4.04,1.66,2.77,1.05,4.81,5.31,4.39,0.99,1.17,2.23,,
March,1.92,2.70,5.37,2.74,6.24,0.61,3.70,1.74,1.10,4.63,,
April,1.65,1.67,0.10,3.64,1.70,2.06,1.33,2.20,-999.00,3.31,,
May,2.69,1.16,1.34,1.47,1.41,4.29,2.14,1.80,1.68,0.34,,
June,2.42,3.54,2.67,0.76,0.84,0.57,3.05,2.52,1.29,0.82,,
July,2.41,0.48,1.69,4.19,1.38,4.59,1.22,3.27,5.81,1.66,,
August,2.94,0.60,7.67,1.59,1.81,1.70,2.48,6.28,1.52,3.23,,
September,0.31,1.59,3.69,1.88,1.56,2.58,1.83,1.65,6.99,1.62,,
October,3.64,5.88,3.94,5.10,2.92,2.99,5.82,5.19,2.58,0.60,,
November,4.86,6.76,2.39,5.06,4.36,4.11,5.20,2.30,2.59,3.03,,
December,3.92,7.84,4.43,1.49,9.30,8.39,4.30,2.44,2.93,5.22,,
Total,34.19,35.38,38.77,33.97,37.32,41.34,37.13,31.88,25.27,33.19,,
Calc annual,34.19,35.38,38.77,33.97,37.32,41.34,37.13,31.88,31.42,33.19,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-6.15,-0.00,,
