"BITTERLEY CLEE HILL QUARRY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,4.46,4.09,1.19,,,,,,,
February,,,2.47,1.74,2.52,,,,,,,
March,,,4.57,5.22,2.99,,,,,,,
April,,,0.17,3.77,1.02,,,,,,,
May,,,3.47,2.69,1.37,,,,,,,
June,,,6.35,1.16,2.62,,,,,,,
July,,,4.41,0.95,3.17,,,,,,,
August,,,7.83,2.21,2.42,,,,,,,
September,,,1.07,2.23,0.84,,,,,,,
October,,,3.01,5.50,2.85,,,,,,,
November,,,1.93,3.05,3.81,,,,,,,
December,,,3.80,1.16,5.77,,,,,,,
Total,,,43.54,33.77,30.57,,,,,,,
Calc annual,0.00,0.00,43.54,33.77,30.57,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
