"THURNLEIGH COLLETON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,,5.23,,,
February,,,,,,,,,1.93,,,
March,,,,,,,,,1.40,,,
April,,,,,,,,,,,,
May,,,,,,,,,,,,
June,,,,,,,,,,,,
July,,,,,,,,,,,,
August,,,,,,,,6.30,,,,
September,,,,,,,,1.61,,,,
October,,,,,,,,6.98,,,,
November,,,,,,,,2.89,,,,
December,,,,,,,,1.13,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.91,8.56,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
