"KINFAUNS BALTHAYCOCK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5571,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,,,,0.10,2.55,2.44,,
February,,,,,,,,0.65,1.74,1.03,,
March,,,,,,,,2.15,1.03,2.20,,
April,,,,,,,,1.60,0.64,2.71,,
May,,,,,,,,2.87,3.09,1.47,,
June,,,,,,,,2.28,0.45,1.02,,
July,,,,,,,,1.41,5.39,0.55,,
August,,,,,,,,4.27,2.37,0.74,,
September,,,,,,,,1.14,4.46,1.07,,
October,,,,,,,,2.46,3.45,1.19,,
November,,,,,,,,2.90,1.73,4.36,,
December,,,,,,,,1.08,0.91,3.70,,
Total,,,,,,,,22.91,27.81,22.48,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.91,27.81,22.48,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,,
